Положение X	Положение Y	Положение Z
0.0808	21.6456	-0.2277
0.0830	21.6473	-0.1701
0.0832	21.6484	-0.1315
0.0838	21.6447	-0.2181
0.0839	21.6465	-0.1893
0.0839	21.6497	-0.1412
0.0843	21.6465	-0.1604
0.0844	21.6457	-0.1508
0.0844	21.6464	-0.1796
0.0845	21.6438	-0.1988
0.0846	21.6453	-0.2085
0.0848	21.6487	-0.1219
0.0848	21.6496	-0.1123
0.0856	21.6432	-0.2277
0.0874	21.6437	-0.1748
0.0880	21.6446	-0.1508
0.0881	21.6436	-0.2085
0.0881	21.6426	-0.2181
0.0881	21.6440	-0.1796
0.0886	21.6460	-0.1411
0.0889	21.6431	-0.1604
0.0889	21.6470	-0.1123
0.0889	21.6409	-0.2277
0.0892	21.6465	-0.1219
0.0893	21.6444	-0.1700
0.0893	21.6412	-0.1988
0.0893	21.6423	-0.1893
0.0896	21.6443	-0.1315
0.0897	21.6473	-0.1027
0.0915	21.6412	-0.1748
0.0922	21.6404	-0.2132
0.0922	21.6411	-0.1940
0.0922	21.6438	-0.1652
0.0923	21.6402	-0.2036
0.0923	21.6449	-0.1267
0.0924	21.6411	-0.1844
0.0924	21.6436	-0.1459
0.0924	21.6450	-0.1363
0.0928	21.6422	-0.1604
0.0931	21.6438	-0.1219
0.0931	21.6463	-0.1123
0.0932	21.6432	-0.1315
0.0934	21.6407	-0.2277
0.0935	21.6396	-0.1892
0.0936	21.6387	-0.1988
0.0937	21.6434	-0.1411
0.0940	21.6447	-0.1026
0.0942	21.6422	-0.1507
0.0942	21.6386	-0.2180
0.0942	21.6393	-0.1796
0.0945	21.6383	-0.2084
0.0946	21.6407	-0.1700
0.0955	21.6418	-0.1363
0.0960	21.6413	-0.1267
0.0960	21.6428	-0.1844
0.0961	21.6410	-0.1459
0.0965	21.6412	-0.1555
0.0966	21.6437	-0.1171
0.0969	21.6415	-0.2036
0.0969	21.6434	-0.1075
0.0969	21.6383	-0.1747
0.0970	21.6389	-0.2132
0.0971	21.6345	-0.2228
0.0971	21.6388	-0.1652
0.0971	21.6420	-0.1411
0.0973	21.6368	-0.1940
0.0975	21.6420	-0.1315
0.0978	21.6450	-0.1026
0.0982	21.6358	-0.1988
0.0982	21.6383	-0.1892
0.0983	21.6370	-0.2084
0.0985	21.6397	-0.1700
0.0988	21.6382	-0.1507
0.0991	21.6352	-0.1795
0.0991	21.6390	-0.1122
0.0992	21.6383	-0.2180
0.0993	21.6410	-0.1219
0.0993	21.6375	-0.1603
0.0994	21.6352	-0.2276
0.1001	21.6424	-0.1459
0.1001	21.6383	-0.1652
0.1004	21.6372	-0.1747
0.1005	21.6348	-0.2132
0.1006	21.6335	-0.2228
0.1007	21.6397	-0.2036
0.1008	21.6422	-0.1075
0.1009	21.6328	-0.1939
0.1010	21.6404	-0.1171
0.1012	21.6425	-0.1555
0.1014	21.6388	-0.1363
0.1017	21.6432	-0.1267
0.1020	21.6327	-0.2276
0.1020	21.6352	-0.2084
0.1020	21.6366	-0.1843
0.1022	21.6409	-0.1507
0.1030	21.6358	-0.1700
0.1032	21.6384	-0.1219
0.1033	21.6328	-0.2180
0.1033	21.6344	-0.1795
0.1033	21.6364	-0.1603
0.1033	21.6387	-0.1411
0.1037	21.6341	-0.1987
0.1040	21.6420	-0.1026
0.1040	21.6369	-0.1314
0.1042	21.6386	-0.1122
0.1044	21.6323	-0.1891
0.1045	21.6371	-0.1652
0.1047	21.6354	-0.2035
0.1051	21.6372	-0.1074
0.1054	21.6338	-0.1843
0.1058	21.6379	-0.1266
0.1060	21.6368	-0.1555
0.1061	21.6307	-0.2228
0.1061	21.6314	-0.1747
0.1061	21.6332	-0.1939
0.1061	21.6309	-0.2132
0.1065	21.6369	-0.1363
0.1069	21.6377	-0.1459
0.1070	21.6339	-0.1603
0.1072	21.6368	-0.1171
0.1074	21.6369	-0.1219
0.1077	21.6318	-0.2180
0.1077	21.6357	-0.1122
0.1078	21.6340	-0.1795
0.1078	21.6346	-0.1314
0.1083	21.6322	-0.1026
0.1083	21.6297	-0.1987
0.1083	21.6291	-0.1410
0.1086	21.6313	-0.2083
0.1087	21.6330	-0.1699
0.1087	21.6326	-0.1507
0.1088	21.6292	-0.2275
0.1089	21.6318	-0.1891
0.1092	21.6326	-0.1266
0.1096	21.6342	-0.1363
0.1098	21.6338	-0.1843
0.1101	21.6297	-0.1747
0.1104	21.6339	-0.1554
0.1104	21.6344	-0.1170
0.1104	21.6327	-0.1458
0.1105	21.6289	-0.2227
0.1105	21.6259	-0.1939
0.1105	21.6283	-0.2132
0.1113	21.6250	-0.2034
0.1114	21.6357	-0.1074
0.1116	21.6310	-0.1651
0.1118	21.6275	-0.1314
0.1120	21.6300	-0.1699
0.1121	21.6310	-0.1026
0.1123	21.6280	-0.1795
0.1123	21.6317	-0.1411
0.1125	21.6339	-0.1122
0.1125	21.6296	-0.1892
0.1125	21.6303	-0.1987
0.1129	21.6299	-0.1603
0.1130	21.6275	-0.2275
0.1131	21.6298	-0.1507
0.1132	21.6277	-0.2083
0.1135	21.6264	-0.2179
0.1136	21.6307	-0.1218
0.1138	21.6274	-0.1747
0.1148	21.6259	-0.2131
0.1148	21.6268	-0.1939
0.1149	21.6336	-0.1170
0.1149	21.6291	-0.1651
0.1150	21.6321	-0.1363
0.1150	21.6300	-0.1554
0.1151	21.6251	-0.2227
0.1157	21.6296	-0.1458
0.1158	21.6272	-0.2035
0.1158	21.6324	-0.1074
0.1162	21.6283	-0.1842
0.1164	21.6313	-0.1266
0.1166	21.6285	-0.1507
0.1168	21.6243	-0.2275
0.1169	21.6260	-0.1795
0.1173	21.6279	-0.1699
0.1173	21.6296	-0.1410
0.1176	21.6230	-0.2179
0.1179	21.6253	-0.2083
0.1179	21.6265	-0.1602
0.1180	21.6268	-0.1987
0.1180	21.6299	-0.1026
0.1181	21.6278	-0.1218
0.1181	21.6288	-0.1122
0.1185	21.6262	-0.1891
0.1189	21.6293	-0.1314
0.1192	21.6254	-0.1746
0.1193	21.6259	-0.1651
0.1195	21.6215	-0.2227
0.1196	21.6292	-0.1074
0.1197	21.6257	-0.1842
0.1198	21.6262	-0.1458
0.1203	21.6277	-0.1266
0.1204	21.6240	-0.2035
0.1204	21.6219	-0.1938
0.1204	21.6232	-0.2131
0.1209	21.6280	-0.1554
0.1209	21.6301	-0.1362
0.1213	21.6288	-0.1170
0.1218	21.6268	-0.1218
0.1218	21.6289	-0.1122
0.1221	21.6233	-0.2179
0.1221	21.6235	-0.2083
0.1224	21.6282	-0.1026
0.1224	21.6229	-0.1602
0.1227	21.6233	-0.1986
0.1227	21.6251	-0.1699
0.1229	21.6193	-0.2274
0.1230	21.6251	-0.1314
0.1230	21.6255	-0.1410
0.1231	21.6244	-0.1506
0.1232	21.6222	-0.1891
0.1233	21.6243	-0.1795
0.1237	21.6267	-0.1266
0.1238	21.6252	-0.1842
0.1240	21.6263	-0.1554
0.1241	21.6210	-0.2034
0.1242	21.6252	-0.1362
0.1245	21.6211	-0.1938
0.1245	21.6258	-0.1170
0.1248	21.6226	-0.2131
0.1253	21.6239	-0.1458
0.1258	21.6251	-0.1410
0.1259	21.6214	-0.1650
0.1260	21.6263	-0.1074
0.1260	21.6282	-0.1026
0.1260	21.6177	-0.2226
0.1260	21.6232	-0.1699
0.1264	21.6240	-0.1314
0.1264	21.6226	-0.1747
0.1266	21.6214	-0.1506
0.1266	21.6222	-0.2083
0.1266	21.6209	-0.1891
0.1268	21.6218	-0.1602
0.1268	21.6201	-0.1986
0.1268	21.6205	-0.2178
0.1276	21.6194	-0.2274
0.1277	21.6237	-0.1218
0.1278	21.6212	-0.1794
0.1279	21.6234	-0.1121
0.1280	21.6221	-0.1554
0.1284	21.6194	-0.1939
0.1287	21.6242	-0.1362
0.1289	21.6179	-0.2034
0.1289	21.6199	-0.2130
0.1290	21.6231	-0.1266
0.1291	21.6199	-0.1746
0.1291	21.6228	-0.1170
0.1292	21.6228	-0.1074
0.1295	21.6206	-0.1650
0.1297	21.6180	-0.2226
0.1301	21.6207	-0.1458
0.1304	21.6190	-0.1842
0.1310	21.6182	-0.2082
0.1310	21.6183	-0.2178
0.1312	21.6178	-0.1506
0.1318	21.6162	-0.1986
0.1319	21.6207	-0.1121
0.1319	21.6161	-0.2274
0.1319	21.6190	-0.1794
0.1322	21.6244	-0.1026
0.1324	21.6220	-0.1410
0.1326	21.6177	-0.1602
0.1326	21.6180	-0.1698
0.1329	21.6196	-0.1314
0.1329	21.6197	-0.1218
0.1332	21.6168	-0.1890
0.1333	21.6158	-0.2226
0.1336	21.6209	-0.1074
0.1338	21.6172	-0.1938
0.1339	21.6175	-0.1746
0.1339	21.6181	-0.1650
0.1341	21.6180	-0.1842
0.1345	21.6169	-0.2130
0.1347	21.6165	-0.1457
0.1348	21.6151	-0.2034
0.1350	21.6183	-0.1265
0.1352	21.6196	-0.1170
0.1352	21.6165	-0.1986
0.1354	21.6199	-0.1362
0.1354	21.6170	-0.1554
0.1361	21.6186	-0.1121
0.1364	21.6174	-0.1794
0.1364	21.6120	-0.2274
0.1367	21.6149	-0.1602
0.1367	21.6167	-0.1313
0.1367	21.6173	-0.1217
0.1370	21.6157	-0.1698
0.1370	21.6187	-0.1410
0.1372	21.6154	-0.1890
0.1372	21.6156	-0.1506
0.1374	21.6164	-0.2082
0.1374	21.6145	-0.2178
0.1376	21.6151	-0.1457
0.1377	21.6189	-0.1025
0.1382	21.6162	-0.1841
0.1382	21.6144	-0.1650
0.1385	21.6146	-0.1553
0.1389	21.6158	-0.1169
0.1389	21.6164	-0.1265
0.1391	21.6141	-0.2034
0.1391	21.6171	-0.1362
0.1397	21.6136	-0.2130
0.1399	21.6141	-0.1746
0.1400	21.6137	-0.1938
0.1400	21.6182	-0.1073
0.1403	21.6153	-0.1313
0.1403	21.6137	-0.1697
0.1403	21.6169	-0.1410
0.1403	21.6115	-0.2226
0.1403	21.6126	-0.1890
0.1406	21.6144	-0.1217
0.1408	21.6110	-0.2274
0.1409	21.6119	-0.2082
0.1411	21.6132	-0.1601
0.1413	21.6118	-0.2178
0.1418	21.6176	-0.1025
0.1421	21.6151	-0.1506
0.1421	21.6125	-0.1794
0.1425	21.6154	-0.1121
0.1425	21.6104	-0.1985
0.1427	21.6138	-0.1265
0.1432	21.6107	-0.1553
0.1432	21.6146	-0.1169
0.1434	21.6113	-0.1746
0.1434	21.6165	-0.1073
0.1434	21.6138	-0.1361
0.1436	21.6090	-0.1937
0.1438	21.6112	-0.2033
0.1441	21.6105	-0.2129
0.1444	21.6134	-0.1649
0.1446	21.6068	-0.2225
0.1450	21.6131	-0.1841
0.1451	21.6080	-0.2177
0.1453	21.6087	-0.2081
0.1454	21.6111	-0.1457
