Положение X	Положение Y	Положение Z
0.1072	21.6621	-0.2164
0.1078	21.6611	-0.2085
0.1079	21.6638	-0.1850
0.1079	21.6642	-0.2008
0.1095	21.6639	-0.1574
0.1103	21.6588	-0.2165
0.1106	21.6661	-0.1062
0.1109	21.6616	-0.1613
0.1110	21.6647	-0.1141
0.1113	21.6610	-0.1377
0.1113	21.6567	-0.2085
0.1115	21.6600	-0.1770
0.1115	21.6633	-0.1219
0.1115	21.6644	-0.0983
0.1115	21.6589	-0.1849
0.1116	21.6573	-0.2006
0.1116	21.6614	-0.1535
0.1116	21.6575	-0.1297
0.1116	21.6588	-0.1455
0.1116	21.6592	-0.1928
0.1119	21.6612	-0.1692
0.1130	21.6590	-0.1574
0.1138	21.6561	-0.1652
0.1138	21.6571	-0.1731
0.1143	21.6556	-0.2007
0.1144	21.6552	-0.1376
0.1145	21.6564	-0.1534
0.1147	21.6512	-0.2085
0.1148	21.6536	-0.1849
0.1149	21.6534	-0.1927
0.1150	21.6571	-0.1455
0.1150	21.6496	-0.2163
0.1151	21.6601	-0.1140
0.1152	21.6523	-0.1770
0.1152	21.6610	-0.0983
0.1153	21.6575	-0.1219
0.1154	21.6538	-0.1612
0.1154	21.6555	-0.1692
0.1154	21.6567	-0.1298
0.1157	21.6590	-0.1061
0.1164	21.6537	-0.1574
0.1168	21.6535	-0.1652
0.1171	21.6508	-0.1730
0.1173	21.6494	-0.1967
0.1175	21.6481	-0.2045
0.1176	21.6480	-0.2124
0.1177	21.6490	-0.1888
0.1177	21.6540	-0.1219
0.1177	21.6542	-0.1337
0.1181	21.6496	-0.1769
0.1182	21.6515	-0.1454
0.1182	21.6547	-0.0982
0.1187	21.6496	-0.1927
0.1187	21.6545	-0.1140
0.1187	21.6504	-0.1691
0.1187	21.6465	-0.2084
0.1188	21.6497	-0.1534
0.1188	21.6517	-0.1297
0.1188	21.6458	-0.2163
0.1191	21.6542	-0.1061
0.1191	21.6473	-0.1612
0.1192	21.6466	-0.2005
0.1193	21.6458	-0.1848
0.1195	21.6501	-0.1376
0.1204	21.6470	-0.1966
0.1205	21.6451	-0.2045
0.1205	21.6479	-0.1573
0.1206	21.6504	-0.1337
0.1211	21.6462	-0.1494
0.1211	21.6475	-0.1652
0.1211	21.6480	-0.1415
0.1212	21.6398	-0.2123
0.1215	21.6504	-0.1179
0.1216	21.6498	-0.1101
0.1216	21.6421	-0.1730
0.1218	21.6420	-0.1887
0.1220	21.6467	-0.1258
0.1221	21.6383	-0.2162
0.1221	21.6412	-0.1808
0.1223	21.6373	-0.2083
0.1224	21.6481	-0.1061
0.1227	21.6441	-0.1533
0.1228	21.6472	-0.1139
0.1229	21.6432	-0.1926
0.1229	21.6457	-0.1376
0.1230	21.6409	-0.2005
0.1230	21.6446	-0.1297
0.1231	21.6459	-0.1218
0.1232	21.6433	-0.1612
0.1232	21.6434	-0.1690
0.1234	21.6446	-0.1454
0.1234	21.6457	-0.1848
0.1235	21.6409	-0.1769
0.1237	21.6484	-0.0982
0.1240	21.6406	-0.1966
0.1240	21.6463	-0.1101
0.1242	21.6404	-0.2045
0.1245	21.6397	-0.1887
0.1245	21.6446	-0.1258
0.1248	21.6383	-0.1729
0.1248	21.6384	-0.1651
0.1248	21.6330	-0.2122
0.1249	21.6446	-0.1179
0.1249	21.6432	-0.1494
0.1252	21.6428	-0.1415
0.1253	21.6371	-0.1808
0.1254	21.6443	-0.1337
0.1258	21.6404	-0.1573
0.1260	21.6376	-0.2005
0.1260	21.6384	-0.2083
0.1263	21.6407	-0.1218
0.1263	21.6370	-0.1768
0.1264	21.6359	-0.1848
0.1264	21.6434	-0.1376
0.1265	21.6388	-0.1611
0.1265	21.6414	-0.1533
0.1266	21.6384	-0.1926
0.1266	21.6407	-0.1297
0.1267	21.6375	-0.1690
0.1270	21.6411	-0.1060
0.1271	21.6406	-0.1454
0.1271	21.6408	-0.1139
0.1271	21.6323	-0.2161
0.1275	21.6427	-0.0982
0.1279	21.6340	-0.1651
0.1281	21.6353	-0.1729
0.1282	21.6412	-0.1179
0.1283	21.6330	-0.1807
0.1283	21.6356	-0.1572
0.1287	21.6344	-0.1493
0.1289	21.6330	-0.1886
0.1289	21.6287	-0.2122
0.1289	21.6379	-0.1258
0.1290	21.6375	-0.1336
0.1291	21.6311	-0.1965
0.1291	21.6332	-0.1768
0.1293	21.6299	-0.2044
0.1294	21.6389	-0.1100
0.1294	21.6366	-0.1415
0.1295	21.6368	-0.1218
0.1299	21.6375	-0.1453
0.1299	21.6327	-0.1847
0.1299	21.6395	-0.0982
0.1302	21.6313	-0.1925
0.1302	21.6367	-0.1139
0.1304	21.6370	-0.1296
0.1304	21.6371	-0.1060
0.1306	21.6310	-0.1689
0.1307	21.6275	-0.2161
0.1309	21.6326	-0.1611
0.1311	21.6362	-0.1533
0.1311	21.6352	-0.1375
0.1314	21.6268	-0.2082
0.1314	21.6274	-0.2004
0.1316	21.6322	-0.1493
0.1320	21.6331	-0.1336
0.1321	21.6286	-0.1965
0.1321	21.6299	-0.1807
0.1322	21.6331	-0.1571
0.1323	21.6271	-0.2043
0.1326	21.6318	-0.1257
0.1327	21.6301	-0.1650
0.1328	21.6239	-0.2122
0.1328	21.6350	-0.1100
0.1328	21.6273	-0.1886
0.1330	21.6323	-0.1414
0.1331	21.6289	-0.1729
0.1333	21.6327	-0.1178
0.1333	21.6334	-0.1060
0.1337	21.6232	-0.2160
0.1341	21.6289	-0.1610
0.1342	21.6276	-0.1689
0.1343	21.6305	-0.1139
0.1343	21.6289	-0.1532
0.1345	21.6246	-0.2004
0.1345	21.6284	-0.1453
0.1347	21.6247	-0.1925
0.1349	21.6241	-0.1767
0.1351	21.6236	-0.2082
0.1351	21.6235	-0.1846
0.1353	21.6315	-0.0981
0.1354	21.6221	-0.2121
0.1354	21.6285	-0.1217
0.1354	21.6273	-0.1375
0.1356	21.6294	-0.1296
0.1359	21.6215	-0.2043
0.1360	21.6237	-0.1964
0.1361	21.6231	-0.1886
0.1362	21.6236	-0.1807
0.1364	21.6250	-0.1728
0.1365	21.6235	-0.1414
0.1365	21.6258	-0.1257
0.1365	21.6273	-0.1100
0.1366	21.6260	-0.1178
0.1368	21.6231	-0.1650
0.1371	21.6227	-0.1335
0.1375	21.6223	-0.1571
0.1377	21.6196	-0.2003
0.1377	21.6195	-0.1767
0.1379	21.6230	-0.1532
0.1382	21.6206	-0.1846
0.1382	21.6227	-0.1452
0.1382	21.6182	-0.2081
0.1382	21.6234	-0.1217
0.1384	21.6204	-0.1689
0.1384	21.6233	-0.1138
0.1386	21.6198	-0.1924
0.1386	21.6163	-0.2160
0.1388	21.6270	-0.1060
0.1390	21.6211	-0.1374
0.1391	21.6197	-0.1610
0.1391	21.6235	-0.1296
0.1392	21.6271	-0.0981
0.1392	21.6225	-0.1178
0.1393	21.6184	-0.1728
0.1393	21.6203	-0.1650
0.1398	21.6183	-0.1806
0.1399	21.6225	-0.1099
0.1399	21.6200	-0.1413
0.1403	21.6202	-0.1335
0.1404	21.6199	-0.1571
0.1404	21.6219	-0.1257
0.1405	21.6156	-0.1885
0.1407	21.6176	-0.1963
0.1410	21.6155	-0.2121
0.1411	21.6171	-0.2043
0.1412	21.6196	-0.1217
0.1415	21.6182	-0.1452
0.1416	21.6162	-0.1767
0.1417	21.6152	-0.1845
0.1417	21.6194	-0.1138
0.1419	21.6152	-0.1924
0.1419	21.6162	-0.1531
0.1420	21.6142	-0.2081
0.1420	21.6174	-0.1688
0.1420	21.6211	-0.1059
0.1421	21.6175	-0.1374
0.1421	21.6194	-0.1296
0.1423	21.6136	-0.2159
0.1425	21.6133	-0.2003
0.1426	21.6150	-0.1609
0.1428	21.6198	-0.0981
0.1434	21.6172	-0.1335
0.1435	21.6160	-0.1099
0.1437	21.6162	-0.1413
0.1437	21.6146	-0.2042
0.1438	21.6138	-0.1963
0.1439	21.6145	-0.1256
0.1439	21.6128	-0.1727
0.1440	21.6134	-0.1885
0.1441	21.6098	-0.2120
0.1443	21.6127	-0.1806
0.1444	21.6146	-0.1649
0.1449	21.6136	-0.1571
0.1449	21.6171	-0.1177
0.1453	21.6089	-0.2159
0.1457	21.6159	-0.1060
0.1459	21.6119	-0.1374
0.1459	21.6089	-0.2002
0.1459	21.6151	-0.0981
0.1460	21.6140	-0.1138
0.1461	21.6103	-0.1609
0.1462	21.6083	-0.2080
0.1463	21.6130	-0.1295
0.1465	21.6102	-0.1531
0.1465	21.6075	-0.1923
0.1465	21.6089	-0.1845
0.1465	21.6099	-0.1766
0.1465	21.6109	-0.1452
0.1467	21.6113	-0.1688
0.1470	21.6122	-0.1216
0.1474	21.6064	-0.2042
0.1474	21.6076	-0.1963
0.1474	21.6066	-0.2120
0.1476	21.6119	-0.1099
0.1478	21.6142	-0.1256
0.1479	21.6049	-0.1884
0.1480	21.6100	-0.1177
0.1480	21.6100	-0.1570
0.1482	21.6072	-0.1805
0.1482	21.6073	-0.1413
0.1482	21.6079	-0.1649
0.1483	21.6083	-0.1727
0.1487	21.6072	-0.1334
0.1492	21.6035	-0.2002
0.1494	21.6062	-0.1609
0.1496	21.6070	-0.1766
0.1496	21.6048	-0.1530
0.1496	21.6125	-0.0980
0.1498	21.6030	-0.1844
0.1498	21.6087	-0.1294
0.1500	21.6091	-0.1216
0.1500	21.6055	-0.1373
0.1500	21.6021	-0.2080
0.1502	21.6057	-0.1451
0.1502	21.6043	-0.1687
0.1503	21.6091	-0.1059
0.1503	21.6093	-0.1137
0.1504	21.5984	-0.2158
0.1504	21.6007	-0.1923
0.1515	21.5995	-0.2119
0.1516	21.6018	-0.1805
0.1516	21.6035	-0.1648
0.1517	21.6050	-0.1413
0.1520	21.5986	-0.1883
0.1521	21.6015	-0.1256
0.1521	21.6041	-0.1570
0.1521	21.6023	-0.1727
0.1521	21.6053	-0.1177
0.1523	21.6035	-0.1334
0.1524	21.5974	-0.1962
0.1525	21.5943	-0.2040
0.1527	21.6058	-0.1098
0.1527	21.6042	-0.1216
0.1532	21.5976	-0.1844
0.1532	21.5994	-0.1451
0.1533	21.6047	-0.0980
0.1533	21.5976	-0.1765
0.1536	21.5967	-0.1530
0.1536	21.5968	-0.1923
0.1536	21.5944	-0.2079
