Положение X	Положение Y	Положение Z
0.1183	21.6676	-0.2170
0.1185	21.6670	-0.1855
0.1188	21.6633	-0.2249
0.1189	21.6674	-0.1776
0.1191	21.6606	-0.2012
0.1191	21.6646	-0.1934
0.1191	21.6657	-0.1697
0.1194	21.6645	-0.2091
0.1220	21.6609	-0.1775
0.1223	21.6584	-0.2090
0.1223	21.6603	-0.1697
0.1223	21.6647	-0.1382
0.1223	21.6666	-0.1304
0.1225	21.6559	-0.2248
0.1225	21.6601	-0.1618
0.1225	21.6570	-0.2011
0.1225	21.6583	-0.1933
0.1227	21.6574	-0.1854
0.1228	21.6565	-0.2169
0.1228	21.6616	-0.1460
0.1228	21.6701	-0.1067
0.1229	21.6660	-0.1225
0.1229	21.6596	-0.1539
0.1231	21.6678	-0.0988
0.1255	21.6625	-0.1067
0.1261	21.6605	-0.1224
0.1263	21.6470	-0.1696
0.1263	21.6490	-0.2090
0.1263	21.6503	-0.1932
0.1263	21.6562	-0.1381
0.1263	21.6521	-0.2011
0.1263	21.6534	-0.1618
0.1263	21.6459	-0.2247
0.1264	21.6546	-0.1460
0.1265	21.6466	-0.2168
0.1269	21.6601	-0.0988
0.1269	21.6470	-0.1774
0.1271	21.6458	-0.1853
0.1271	21.6539	-0.1303
0.1273	21.6510	-0.1539
0.1277	21.6555	-0.1145
0.1287	21.6412	-0.2207
0.1289	21.6390	-0.2128
0.1291	21.6443	-0.2049
0.1292	21.6461	-0.1656
0.1292	21.6429	-0.1735
0.1292	21.6492	-0.1420
0.1292	21.6414	-0.1892
0.1293	21.6456	-0.1578
0.1293	21.6502	-0.1341
0.1299	21.6392	-0.2167
0.1299	21.6432	-0.1853
0.1302	21.6477	-0.1460
0.1302	21.6524	-0.1145
0.1303	21.6500	-0.0987
0.1303	21.6391	-0.2246
0.1304	21.6448	-0.1302
0.1304	21.6373	-0.2089
0.1304	21.6392	-0.2010
0.1304	21.6463	-0.1381
0.1305	21.6439	-0.1538
0.1305	21.6396	-0.1931
0.1305	21.6418	-0.1695
0.1306	21.6467	-0.1223
0.1306	21.6388	-0.1773
0.1308	21.6440	-0.1617
0.1312	21.6476	-0.1066
0.1317	21.6374	-0.1813
0.1325	21.6330	-0.2206
0.1325	21.6336	-0.2048
0.1325	21.6420	-0.1183
0.1326	21.6368	-0.1892
0.1326	21.6363	-0.1734
0.1326	21.6439	-0.1341
0.1326	21.6376	-0.1970
0.1327	21.6322	-0.2127
0.1327	21.6433	-0.1262
0.1328	21.6431	-0.1499
0.1329	21.6398	-0.1577
0.1330	21.6440	-0.1420
0.1331	21.6396	-0.1656
0.1333	21.6376	-0.1695
0.1336	21.6412	-0.1380
0.1336	21.6314	-0.2009
0.1336	21.6325	-0.1931
0.1337	21.6331	-0.1773
0.1337	21.6430	-0.1144
0.1339	21.6314	-0.2088
0.1339	21.6349	-0.1852
0.1340	21.6382	-0.1302
0.1340	21.6384	-0.1538
0.1341	21.6281	-0.2245
0.1341	21.6405	-0.1223
0.1341	21.6365	-0.1616
0.1343	21.6370	-0.1459
0.1344	21.6305	-0.2166
0.1346	21.6396	-0.0987
0.1349	21.6400	-0.1066
0.1351	21.6310	-0.1813
0.1354	21.6238	-0.2205
0.1355	21.6330	-0.1655
0.1356	21.6387	-0.1420
0.1358	21.6315	-0.1734
0.1361	21.6269	-0.2048
0.1363	21.6340	-0.1262
0.1363	21.6292	-0.1970
0.1364	21.6331	-0.1184
0.1364	21.6336	-0.1498
0.1364	21.6242	-0.2127
0.1367	21.6285	-0.1891
0.1369	21.6307	-0.1340
0.1376	21.6303	-0.1065
0.1378	21.6339	-0.0986
0.1378	21.6280	-0.1458
0.1378	21.6292	-0.1222
0.1378	21.6231	-0.2008
0.1378	21.6241	-0.2245
0.1379	21.6283	-0.1930
0.1379	21.6300	-0.1577
0.1379	21.6222	-0.2166
0.1379	21.6291	-0.1616
0.1380	21.6312	-0.1144
0.1380	21.6299	-0.1301
0.1381	21.6279	-0.1537
0.1382	21.6280	-0.1379
