Положение X	Положение Y	Положение Z
-0.0161	21.6436	-0.2371
-0.0160	21.6455	-0.2226
-0.0160	21.6457	-0.2323
-0.0159	21.6453	-0.2419
-0.0159	21.6419	-0.2467
-0.0158	21.6408	-0.1889
-0.0156	21.6457	-0.2275
-0.0147	21.6344	-0.2202
-0.0145	21.6422	-0.2179
-0.0144	21.6319	-0.2514
-0.0137	21.6340	-0.2466
-0.0136	21.6346	-0.2033
-0.0136	21.6331	-0.1889
-0.0136	21.6342	-0.2322
-0.0135	21.6364	-0.2418
-0.0135	21.6347	-0.2370
-0.0135	21.6304	-0.1841
-0.0134	21.6343	-0.2274
-0.0134	21.6342	-0.2226
-0.0134	21.6339	-0.2129
-0.0134	21.6329	-0.1937
-0.0133	21.6333	-0.1985
-0.0133	21.6265	-0.2513
-0.0131	21.6308	-0.2081
-0.0130	21.6323	-0.2178
-0.0119	21.6255	-0.2201
-0.0114	21.6212	-0.2320
-0.0114	21.6032	-0.1646
-0.0112	21.6160	-0.2127
-0.0111	21.6186	-0.2272
-0.0111	21.6069	-0.1694
-0.0111	21.6171	-0.1936
-0.0111	21.6171	-0.1984
-0.0110	21.6221	-0.2224
-0.0110	21.6058	-0.1742
-0.0110	21.6154	-0.2080
-0.0109	21.6136	-0.1839
-0.0108	21.6146	-0.2415
-0.0108	21.6170	-0.2176
-0.0108	21.6148	-0.1887
-0.0108	21.6142	-0.2368
-0.0108	21.6114	-0.1790
-0.0108	21.6106	-0.2511
-0.0107	21.6144	-0.2464
-0.0106	21.6140	-0.2031
-0.0097	21.6054	-0.2199
-0.0092	21.6013	-0.2078
-0.0090	21.6020	-0.1982
-0.0090	21.5989	-0.1934
-0.0090	21.5960	-0.1838
-0.0089	21.6008	-0.2222
-0.0089	21.5989	-0.2414
-0.0089	21.5969	-0.2366
-0.0089	21.5907	-0.1741
-0.0089	21.5959	-0.2125
-0.0088	21.5974	-0.2510
-0.0087	21.5983	-0.2318
-0.0087	21.5986	-0.2462
-0.0087	21.5966	-0.2030
-0.0086	21.5809	-0.1644
-0.0085	21.5929	-0.2174
-0.0084	21.5939	-0.1885
-0.0084	21.5946	-0.2270
-0.0083	21.5736	-0.1596
-0.0082	21.5796	-0.1692
-0.0077	21.5891	-0.2197
-0.0072	21.5788	-0.1788
-0.0068	21.5778	-0.1932
-0.0067	21.5818	-0.2460
-0.0067	21.5763	-0.2028
-0.0066	21.5804	-0.2412
-0.0065	21.5760	-0.2219
-0.0065	21.5707	-0.1691
-0.0065	21.5717	-0.1740
-0.0064	21.5742	-0.1884
-0.0064	21.5779	-0.2364
-0.0064	21.5754	-0.2268
-0.0064	21.5743	-0.1836
-0.0064	21.5659	-0.1643
-0.0063	21.5728	-0.2172
-0.0063	21.5710	-0.2123
-0.0061	21.5790	-0.2508
-0.0061	21.5737	-0.2076
-0.0060	21.5750	-0.1980
-0.0060	21.5742	-0.2315
-0.0059	21.5594	-0.1595
-0.0058	21.5655	-0.1787
-0.0049	21.5605	-0.2194
-0.0044	21.5533	-0.1642
-0.0041	21.5613	-0.2314
-0.0041	21.5646	-0.2506
-0.0041	21.5561	-0.1978
-0.0040	21.5552	-0.2074
-0.0039	21.5626	-0.2458
-0.0039	21.5555	-0.2266
-0.0039	21.5526	-0.1690
-0.0039	21.5571	-0.2218
-0.0039	21.5517	-0.1882
-0.0039	21.5469	-0.1738
-0.0038	21.5521	-0.2121
-0.0038	21.5518	-0.2169
-0.0038	21.5622	-0.2410
-0.0038	21.5516	-0.2025
-0.0037	21.5470	-0.1834
-0.0037	21.5584	-0.2361
-0.0035	21.5517	-0.1930
-0.0028	21.5491	-0.2241
-0.0028	21.5476	-0.2097
-0.0025	21.5476	-0.2193
-0.0020	21.5490	-0.2360
-0.0017	21.5522	-0.2408
-0.0017	21.5471	-0.2312
-0.0015	21.5524	-0.2505
-0.0015	21.5511	-0.2456
-0.0002	21.5489	-0.2481
