Положение X	Положение Y	Положение Z
-0.0324	21.6558	-0.2148
-0.0316	21.6536	-0.2257
-0.0316	21.6525	-0.1823
-0.0316	21.6541	-0.2040
-0.0313	21.6505	-0.1715
-0.0300	21.6517	-0.1932
-0.0299	21.6504	-0.2473
-0.0296	21.6517	-0.2365
-0.0267	21.6443	-0.1714
-0.0265	21.6474	-0.1823
-0.0258	21.6481	-0.1931
-0.0255	21.6472	-0.2364
-0.0253	21.6469	-0.2256
-0.0252	21.6481	-0.2473
-0.0250	21.6474	-0.2039
-0.0249	21.6452	-0.2147
-0.0226	21.6423	-0.2472
-0.0216	21.6414	-0.1985
-0.0216	21.6447	-0.2417
-0.0216	21.6434	-0.2093
-0.0213	21.6409	-0.2363
-0.0209	21.6381	-0.1822
-0.0208	21.6425	-0.1931
-0.0201	21.6396	-0.2147
-0.0200	21.6415	-0.2255
-0.0198	21.6384	-0.1714
-0.0197	21.6397	-0.2038
-0.0197	21.6349	-0.1605
-0.0182	21.6380	-0.2092
-0.0172	21.6380	-0.1984
-0.0167	21.6391	-0.2416
-0.0165	21.6350	-0.2525
-0.0160	21.6341	-0.2146
-0.0160	21.6344	-0.2200
-0.0160	21.6344	-0.2308
-0.0156	21.6334	-0.1821
-0.0154	21.6333	-0.2038
-0.0154	21.6346	-0.2255
-0.0150	21.6317	-0.1713
-0.0149	21.6318	-0.1605
-0.0147	21.6335	-0.2363
-0.0137	21.6315	-0.2470
-0.0132	21.6332	-0.1930
-0.0132	21.6281	-0.2416
-0.0128	21.6308	-0.1984
-0.0120	21.6295	-0.2200
-0.0116	21.6301	-0.2307
-0.0115	21.6308	-0.1876
-0.0115	21.6293	-0.1659
-0.0113	21.6291	-0.2524
-0.0110	21.6296	-0.2091
-0.0110	21.6260	-0.1605
-0.0103	21.6279	-0.1713
-0.0099	21.6284	-0.1929
-0.0099	21.6268	-0.1821
-0.0098	21.6279	-0.2037
-0.0096	21.6301	-0.2362
-0.0087	21.6276	-0.2254
-0.0086	21.6275	-0.2470
-0.0084	21.6261	-0.2145
