Положение X	Положение Y	Положение Z
-0.0562	21.6324	-0.2321
-0.0559	21.6322	-0.2104
-0.0553	21.6309	-0.2213
-0.0552	21.6361	-0.1888
-0.0552	21.6291	-0.2428
-0.0545	21.6288	-0.1780
-0.0538	21.6310	-0.1996
-0.0513	21.6286	-0.2158
-0.0509	21.6288	-0.2050
-0.0506	21.6287	-0.1941
-0.0498	21.6299	-0.2321
-0.0497	21.6271	-0.1779
-0.0494	21.6304	-0.2104
-0.0493	21.6305	-0.2213
-0.0486	21.6283	-0.2428
-0.0484	21.6288	-0.1996
-0.0483	21.6293	-0.1888
-0.0464	21.6296	-0.2159
-0.0463	21.6278	-0.1780
-0.0460	21.6275	-0.1941
-0.0455	21.6273	-0.2320
-0.0454	21.6275	-0.2266
-0.0453	21.6287	-0.2212
-0.0448	21.6263	-0.2050
-0.0443	21.6278	-0.1888
-0.0440	21.6269	-0.2103
-0.0437	21.6278	-0.2428
-0.0437	21.6276	-0.1996
-0.0422	21.6253	-0.2158
-0.0414	21.6251	-0.1941
-0.0413	21.6251	-0.2266
-0.0411	21.6252	-0.2050
-0.0397	21.6244	-0.2374
-0.0396	21.6260	-0.2104
-0.0390	21.6263	-0.1995
-0.0390	21.6256	-0.1887
-0.0390	21.6243	-0.2427
-0.0388	21.6263	-0.2320
-0.0386	21.6238	-0.1671
-0.0380	21.6261	-0.2212
-0.0380	21.6254	-0.1779
-0.0368	21.6258	-0.2266
-0.0368	21.6241	-0.1941
-0.0362	21.6230	-0.2050
-0.0353	21.6239	-0.2374
-0.0352	21.6244	-0.2158
-0.0346	21.6244	-0.2320
-0.0336	21.6215	-0.1671
-0.0329	21.6213	-0.2211
-0.0327	21.6215	-0.1779
-0.0325	21.6234	-0.1888
-0.0324	21.6245	-0.2427
-0.0321	21.6231	-0.1995
-0.0320	21.6234	-0.2103
-0.0313	21.6216	-0.1941
-0.0310	21.6231	-0.2158
-0.0306	21.6213	-0.2374
-0.0298	21.6208	-0.1833
-0.0296	21.6220	-0.1995
-0.0294	21.6206	-0.1779
-0.0294	21.6179	-0.1725
-0.0292	21.6209	-0.2211
-0.0291	21.6213	-0.1887
-0.0290	21.6207	-0.2049
-0.0288	21.6190	-0.1617
-0.0287	21.6204	-0.2265
-0.0269	21.6196	-0.2103
-0.0268	21.6207	-0.2427
-0.0264	21.6194	-0.1671
-0.0263	21.6209	-0.2319
-0.0260	21.6200	-0.2158
-0.0250	21.6201	-0.2265
-0.0246	21.6189	-0.2049
-0.0245	21.6196	-0.1833
-0.0243	21.6186	-0.1617
-0.0242	21.6171	-0.1725
-0.0237	21.6183	-0.2373
-0.0235	21.6179	-0.1941
-0.0233	21.6205	-0.2103
-0.0231	21.6173	-0.1670
-0.0228	21.6202	-0.2427
-0.0224	21.6191	-0.2211
-0.0224	21.6177	-0.1779
-0.0220	21.6189	-0.1995
-0.0219	21.6177	-0.1887
-0.0213	21.6184	-0.2319
-0.0206	21.6170	-0.1725
-0.0204	21.6175	-0.2049
-0.0200	21.6166	-0.1617
-0.0199	21.6174	-0.1941
-0.0197	21.6185	-0.2265
-0.0191	21.6178	-0.2373
-0.0189	21.6170	-0.2157
-0.0184	21.6182	-0.2319
-0.0177	21.6171	-0.1833
-0.0174	21.6168	-0.1670
-0.0173	21.6155	-0.1562
-0.0170	21.6161	-0.2211
-0.0169	21.6155	-0.1779
-0.0166	21.6182	-0.2103
-0.0162	21.6155	-0.2426
-0.0159	21.6166	-0.1995
-0.0159	21.6156	-0.1887
-0.0156	21.6167	-0.1941
-0.0153	21.6144	-0.2373
-0.0148	21.6155	-0.1833
-0.0147	21.6166	-0.2157
-0.0132	21.6161	-0.1779
-0.0129	21.6158	-0.2211
-0.0128	21.6166	-0.1617
-0.0128	21.6144	-0.1724
-0.0128	21.6146	-0.2049
-0.0126	21.6164	-0.2265
-0.0122	21.6162	-0.1887
-0.0120	21.6162	-0.1562
-0.0119	21.6171	-0.2319
-0.0113	21.6172	-0.1995
-0.0113	21.6141	-0.2426
-0.0110	21.6140	-0.2103
-0.0105	21.6130	-0.1670
-0.0094	21.6142	-0.2157
-0.0088	21.6144	-0.2265
-0.0087	21.6155	-0.2049
-0.0087	21.6139	-0.1616
-0.0084	21.6128	-0.1724
-0.0081	21.6126	-0.1833
-0.0074	21.6116	-0.1940
-0.0073	21.6144	-0.2319
-0.0073	21.6153	-0.2373
-0.0066	21.6109	-0.1886
-0.0066	21.6143	-0.1994
-0.0066	21.6138	-0.2426
-0.0066	21.6108	-0.1562
-0.0065	21.6130	-0.1670
-0.0063	21.6135	-0.2103
-0.0056	21.6140	-0.2211
-0.0052	21.6131	-0.1778
-0.0035	21.6133	-0.2049
-0.0033	21.6106	-0.1940
-0.0030	21.6120	-0.2373
-0.0030	21.6105	-0.1832
-0.0028	21.6122	-0.2157
-0.0028	21.6123	-0.1616
-0.0028	21.6110	-0.2264
-0.0028	21.6102	-0.1724
-0.0014	21.6136	-0.2103
-0.0014	21.6111	-0.1562
-0.0013	21.6113	-0.1670
-0.0012	21.6132	-0.2427
-0.0012	21.6126	-0.2318
-0.0009	21.6093	-0.1886
-0.0005	21.6112	-0.2210
0.0001	21.6100	-0.1778
0.0004	21.6110	-0.1994
0.0009	21.6097	-0.2372
0.0013	21.6143	-0.1833
0.0018	21.6102	-0.2264
0.0024	21.6077	-0.1724
0.0024	21.6100	-0.1616
0.0024	21.6102	-0.2157
0.0027	21.6089	-0.1940
0.0033	21.6096	-0.2048
0.0034	21.6106	-0.2210
0.0035	21.6102	-0.1562
0.0038	21.6101	-0.1886
0.0042	21.6096	-0.2426
0.0046	21.6080	-0.1778
0.0046	21.6110	-0.2102
0.0049	21.6103	-0.2318
0.0052	21.6105	-0.1994
0.0064	21.6096	-0.1670
0.0064	21.6102	-0.1616
0.0067	21.6057	-0.1724
0.0068	21.6091	-0.2264
0.0072	21.6064	-0.1940
0.0072	21.6065	-0.1832
0.0072	21.6083	-0.2048
0.0074	21.6086	-0.2156
0.0088	21.6071	-0.2372
0.0093	21.6103	-0.2102
0.0093	21.6079	-0.1670
0.0096	21.6072	-0.1778
0.0096	21.6080	-0.1994
0.0096	21.6091	-0.2318
0.0105	21.6077	-0.2426
0.0106	21.6078	-0.2210
0.0107	21.6054	-0.1886
0.0109	21.6058	-0.1562
0.0114	21.6089	-0.2048
0.0122	21.6064	-0.1616
0.0122	21.6080	-0.1940
0.0125	21.6067	-0.2372
0.0134	21.6065	-0.2156
