Положение X	Положение Y	Положение Z
-0.2452	21.6559	-0.2060
-0.2447	21.6579	-0.2003
-0.2432	21.6585	-0.1887
-0.2431	21.6549	-0.1944
-0.2431	21.6583	-0.1829
-0.2430	21.6527	-0.2060
-0.2429	21.6580	-0.1656
-0.2429	21.6548	-0.1541
-0.2429	21.6594	-0.1483
-0.2428	21.6592	-0.1368
-0.2428	21.6521	-0.2118
-0.2427	21.6516	-0.2002
-0.2425	21.6550	-0.1714
-0.2425	21.6594	-0.1599
-0.2424	21.6558	-0.1771
-0.2410	21.6552	-0.1570
-0.2406	21.6611	-0.1079
-0.2405	21.6586	-0.1310
-0.2404	21.6563	-0.1483
-0.2403	21.6480	-0.1944
-0.2403	21.6454	-0.2002
-0.2402	21.6552	-0.1425
-0.2402	21.6485	-0.1828
-0.2402	21.6499	-0.1598
-0.2402	21.6583	-0.1194
-0.2402	21.6521	-0.1656
-0.2401	21.6469	-0.1886
-0.2401	21.6589	-0.1714
-0.2401	21.6588	-0.1137
-0.2401	21.6577	-0.1252
-0.2400	21.6541	-0.1367
-0.2399	21.6439	-0.2117
-0.2395	21.6506	-0.1540
-0.2393	21.6437	-0.2059
-0.2386	21.6477	-0.1771
-0.2383	21.6439	-0.1973
-0.2382	21.6441	-0.1857
-0.2381	21.6471	-0.1569
-0.2380	21.6432	-0.1799
-0.2376	21.6466	-0.1425
-0.2373	21.6456	-0.1713
-0.2372	21.6447	-0.1482
-0.2372	21.6472	-0.1136
-0.2371	21.6408	-0.2001
-0.2371	21.6394	-0.2059
-0.2370	21.6479	-0.1367
-0.2370	21.6418	-0.1597
-0.2370	21.6440	-0.1540
-0.2368	21.6363	-0.2117
-0.2367	21.6476	-0.1193
-0.2367	21.6491	-0.1021
-0.2365	21.6404	-0.1828
-0.2365	21.6413	-0.1770
-0.2364	21.6374	-0.1885
-0.2363	21.6445	-0.1309
-0.2363	21.6361	-0.1942
-0.2362	21.6422	-0.1799
-0.2362	21.6420	-0.1251
-0.2361	21.6458	-0.1078
-0.2360	21.6339	-0.2087
-0.2359	21.6407	-0.1655
-0.2356	21.6417	-0.1569
-0.2355	21.6435	-0.1280
-0.2354	21.6385	-0.1857
-0.2354	21.6467	-0.1396
-0.2353	21.6369	-0.1914
-0.2353	21.6388	-0.1626
-0.2352	21.6344	-0.1972
-0.2352	21.6406	-0.1684
-0.2351	21.6373	-0.1741
-0.2343	21.6291	-0.2116
-0.2343	21.6439	-0.1193
-0.2342	21.6385	-0.1366
-0.2342	21.6436	-0.1078
-0.2342	21.6352	-0.1770
-0.2342	21.6346	-0.1539
-0.2342	21.6343	-0.1942
-0.2342	21.6393	-0.1251
-0.2341	21.6293	-0.2058
-0.2341	21.6416	-0.1020
-0.2340	21.6392	-0.1136
-0.2340	21.6352	-0.1654
-0.2340	21.6347	-0.1827
-0.2339	21.6313	-0.1885
-0.2337	21.6342	-0.1481
-0.2337	21.6308	-0.2000
-0.2337	21.6422	-0.1309
-0.2335	21.6312	-0.1596
-0.2335	21.6375	-0.1424
-0.2334	21.6313	-0.1712
-0.2332	21.6398	-0.1222
-0.2328	21.6289	-0.1971
-0.2328	21.6292	-0.2087
-0.2327	21.6332	-0.1683
-0.2327	21.6370	-0.1280
-0.2326	21.6295	-0.1856
-0.2326	21.6315	-0.1568
-0.2325	21.6401	-0.1164
-0.2325	21.6303	-0.1741
-0.2323	21.6270	-0.1913
-0.2323	21.6320	-0.1626
-0.2323	21.6281	-0.1798
-0.2322	21.6337	-0.1337
-0.2322	21.6355	-0.1395
-0.2316	21.6305	-0.1481
-0.2314	21.6256	-0.1885
-0.2314	21.6361	-0.1020
-0.2314	21.6243	-0.1826
-0.2313	21.6329	-0.1192
-0.2313	21.6327	-0.1077
-0.2313	21.6225	-0.1941
-0.2313	21.6312	-0.1308
-0.2313	21.6280	-0.1424
-0.2313	21.6262	-0.1654
-0.2312	21.6300	-0.1596
-0.2312	21.6329	-0.1366
-0.2312	21.6320	-0.1135
-0.2312	21.6245	-0.1769
-0.2312	21.6275	-0.1250
-0.2312	21.6219	-0.2000
-0.2311	21.6228	-0.2115
-0.2310	21.6284	-0.1711
-0.2309	21.6280	-0.1539
-0.2306	21.6212	-0.2057
-0.2302	21.6207	-0.2086
-0.2302	21.6299	-0.1394
-0.2302	21.6256	-0.1683
-0.2299	21.6264	-0.1568
-0.2299	21.6241	-0.1625
-0.2299	21.6209	-0.1913
-0.2297	21.6291	-0.1221
-0.2297	21.6322	-0.1164
-0.2297	21.6274	-0.1279
-0.2296	21.6287	-0.1337
-0.2296	21.6218	-0.1797
-0.2294	21.6169	-0.1855
-0.2294	21.6249	-0.1740
-0.2291	21.6188	-0.1970
-0.2286	21.6246	-0.1423
-0.2285	21.6180	-0.1999
-0.2284	21.6128	-0.2056
-0.2284	21.6207	-0.1480
-0.2283	21.6265	-0.1077
-0.2282	21.6252	-0.1308
-0.2282	21.6229	-0.1365
-0.2282	21.6193	-0.1596
-0.2281	21.6180	-0.1826
-0.2281	21.6204	-0.1538
-0.2280	21.6180	-0.1768
-0.2280	21.6120	-0.2114
-0.2279	21.6225	-0.1192
-0.2279	21.6185	-0.1711
-0.2279	21.6149	-0.1941
-0.2279	21.6261	-0.1020
-0.2277	21.6170	-0.1797
-0.2277	21.6249	-0.1250
-0.2277	21.6164	-0.1884
-0.2277	21.6259	-0.1135
-0.2273	21.6168	-0.1653
-0.2271	21.6215	-0.1567
-0.2271	21.6205	-0.1163
-0.2271	21.6242	-0.1221
-0.2271	21.6200	-0.1336
-0.2268	21.6124	-0.1970
-0.2267	21.6217	-0.1279
-0.2266	21.6124	-0.1855
-0.2266	21.6162	-0.1682
-0.2266	21.6134	-0.1739
-0.2265	21.6092	-0.2085
-0.2264	21.6151	-0.1624
-0.2264	21.6105	-0.1912
-0.2257	21.6201	-0.1394
-0.2257	21.6120	-0.1768
-0.2256	21.6129	-0.1825
-0.2254	21.6178	-0.1192
-0.2254	21.6157	-0.1250
-0.2253	21.6079	-0.2056
-0.2253	21.6080	-0.1883
-0.2253	21.6159	-0.1710
-0.2253	21.6136	-0.1538
-0.2252	21.6136	-0.1307
-0.2252	21.6122	-0.1653
-0.2252	21.6124	-0.1595
-0.2251	21.6203	-0.1019
-0.2250	21.6060	-0.2114
-0.2250	21.6077	-0.1940
-0.2250	21.6171	-0.1076
-0.2250	21.6165	-0.1365
-0.2249	21.6131	-0.1480
-0.2246	21.6149	-0.1423
-0.2244	21.6055	-0.1998
-0.2241	21.6069	-0.1854
-0.2241	21.6076	-0.1739
-0.2240	21.6162	-0.1134
-0.2240	21.6053	-0.1681
