Положение X	Положение Y	Положение Z
-0.3118	21.6116	-0.1794
-0.3101	21.6127	-0.1232
-0.3101	21.6110	-0.1492
-0.3100	21.6131	-0.1665
-0.3099	21.6135	-0.1578
-0.3097	21.6160	-0.0973
-0.3097	21.6134	-0.1405
-0.3096	21.6178	-0.1146
-0.3095	21.6124	-0.1837
-0.3093	21.6096	-0.2096
-0.3092	21.6131	-0.1751
-0.3092	21.6101	-0.2183
-0.3090	21.6118	-0.2011
-0.3089	21.6115	-0.1924
-0.3089	21.6164	-0.1319
-0.3088	21.6164	-0.1059
-0.3075	21.6116	-0.1881
-0.3068	21.6124	-0.1621
-0.3066	21.6113	-0.1794
-0.3065	21.6140	-0.1188
-0.3064	21.6124	-0.1534
-0.3062	21.6131	-0.1319
-0.3059	21.6180	-0.0973
-0.3059	21.6129	-0.1751
-0.3058	21.6088	-0.1924
-0.3058	21.6159	-0.1146
-0.3058	21.6133	-0.1405
-0.3057	21.6147	-0.1837
-0.3055	21.6083	-0.2139
-0.3052	21.6159	-0.1232
-0.3051	21.6114	-0.1578
-0.3051	21.6098	-0.2183
-0.3049	21.6137	-0.1492
-0.3049	21.6156	-0.1059
-0.3048	21.6123	-0.1665
-0.3045	21.6093	-0.2010
-0.3044	21.6091	-0.2096
-0.3036	21.6124	-0.1794
-0.3030	21.6124	-0.1621
-0.3029	21.6109	-0.1534
-0.3027	21.6085	-0.2140
-0.3026	21.6152	-0.1188
-0.3019	21.6164	-0.1059
-0.3019	21.6116	-0.1881
-0.3018	21.6134	-0.1837
-0.3017	21.6083	-0.2183
-0.3017	21.6148	-0.1319
-0.3011	21.6081	-0.2010
-0.3010	21.6103	-0.2096
-0.3009	21.6159	-0.1146
-0.3008	21.6110	-0.1578
-0.3006	21.6159	-0.1406
-0.3006	21.6130	-0.1665
-0.3006	21.6126	-0.1751
-0.3005	21.6122	-0.1924
-0.3003	21.6153	-0.1232
-0.3000	21.6160	-0.0973
-0.3000	21.6126	-0.1492
-0.2992	21.6163	-0.1189
-0.2992	21.6098	-0.2139
-0.2992	21.6131	-0.1534
-0.2988	21.6111	-0.1881
-0.2987	21.6136	-0.1621
-0.2986	21.6109	-0.1794
-0.2983	21.6106	-0.1708
-0.2971	21.6108	-0.2096
-0.2969	21.6128	-0.1578
-0.2969	21.6117	-0.2011
-0.2968	21.6167	-0.0973
-0.2966	21.6167	-0.1146
-0.2965	21.6166	-0.1232
-0.2965	21.6138	-0.1492
-0.2965	21.6127	-0.1837
-0.2964	21.6095	-0.2183
-0.2964	21.6124	-0.1665
-0.2961	21.6159	-0.1059
-0.2960	21.6135	-0.1319
-0.2960	21.6104	-0.1924
-0.2959	21.6138	-0.1405
-0.2957	21.6143	-0.1751
-0.2949	21.6126	-0.1794
-0.2944	21.6093	-0.2139
-0.2944	21.6143	-0.1881
-0.2942	21.6103	-0.1708
-0.2939	21.6141	-0.1621
-0.2935	21.6153	-0.1188
-0.2935	21.6089	-0.1967
-0.2935	21.6101	-0.1534
-0.2934	21.6140	-0.1275
-0.2931	21.6136	-0.1578
-0.2929	21.6162	-0.0973
-0.2929	21.6163	-0.1146
-0.2927	21.6147	-0.1319
-0.2926	21.6140	-0.1232
-0.2926	21.6128	-0.1492
-0.2922	21.6164	-0.1059
-0.2921	21.6109	-0.1665
-0.2920	21.6097	-0.2183
-0.2919	21.6139	-0.1405
-0.2917	21.6119	-0.2097
-0.2916	21.6123	-0.1837
-0.2915	21.6125	-0.1751
-0.2915	21.6119	-0.1924
-0.2912	21.6101	-0.2010
-0.2909	21.6112	-0.1708
-0.2903	21.6151	-0.1275
-0.2901	21.6106	-0.1621
-0.2896	21.6133	-0.1362
-0.2896	21.6099	-0.1967
-0.2896	21.6085	-0.2053
-0.2895	21.6134	-0.1448
-0.2894	21.6128	-0.1794
-0.2894	21.6152	-0.1188
-0.2894	21.6116	-0.1534
-0.2892	21.6155	-0.1103
-0.2891	21.6160	-0.1059
-0.2891	21.6104	-0.2226
-0.2891	21.6107	-0.1880
-0.2889	21.6104	-0.2140
-0.2887	21.6157	-0.1319
-0.2884	21.6089	-0.2183
-0.2883	21.6106	-0.2011
-0.2883	21.6154	-0.1233
-0.2883	21.6134	-0.1837
-0.2883	21.6102	-0.1924
-0.2882	21.6134	-0.1405
-0.2882	21.6114	-0.1665
-0.2879	21.6172	-0.1146
-0.2879	21.6145	-0.1751
-0.2878	21.6098	-0.2096
-0.2877	21.6160	-0.0973
-0.2875	21.6135	-0.1578
-0.2873	21.6129	-0.1492
-0.2862	21.6154	-0.1188
-0.2861	21.6168	-0.1103
-0.2860	21.6116	-0.1534
-0.2858	21.6121	-0.1967
-0.2858	21.6132	-0.1621
-0.2856	21.6135	-0.1448
-0.2856	21.6108	-0.2140
-0.2856	21.6103	-0.1794
-0.2854	21.6132	-0.1362
-0.2854	21.6101	-0.1708
-0.2854	21.6099	-0.1880
-0.2853	21.6099	-0.2053
-0.2852	21.6092	-0.2226
-0.2849	21.6147	-0.1275
-0.2846	21.6153	-0.1492
-0.2843	21.6111	-0.2011
-0.2843	21.6149	-0.1232
-0.2840	21.6087	-0.2183
-0.2840	21.6130	-0.1751
-0.2839	21.6113	-0.1837
-0.2839	21.6094	-0.1923
-0.2838	21.6178	-0.1146
-0.2838	21.6162	-0.0973
-0.2836	21.6142	-0.1578
-0.2834	21.6114	-0.1665
-0.2831	21.6154	-0.1059
-0.2830	21.6150	-0.1405
-0.2829	21.6155	-0.1319
-0.2829	21.6097	-0.2096
-0.2821	21.6149	-0.1362
-0.2818	21.6107	-0.1967
-0.2818	21.6101	-0.2053
-0.2817	21.6165	-0.1103
-0.2817	21.6114	-0.1881
-0.2817	21.6093	-0.2139
-0.2817	21.6158	-0.1449
-0.2816	21.6103	-0.1708
-0.2811	21.6149	-0.1275
-0.2811	21.6115	-0.1794
-0.2809	21.6100	-0.2226
-0.2807	21.6173	-0.1189
-0.2806	21.6134	-0.1534
-0.2803	21.6137	-0.1621
-0.2802	21.6170	-0.1146
-0.2801	21.6160	-0.0973
-0.2801	21.6137	-0.1578
-0.2800	21.6154	-0.1405
-0.2800	21.6160	-0.1319
-0.2797	21.6125	-0.1751
-0.2795	21.6123	-0.1665
-0.2795	21.6102	-0.2096
-0.2793	21.6077	-0.2183
-0.2793	21.6162	-0.1233
-0.2790	21.6098	-0.1924
-0.2790	21.6137	-0.1492
-0.2789	21.6110	-0.2011
-0.2789	21.6109	-0.1837
-0.2788	21.6152	-0.1059
