Положение X	Положение Y	Положение Z
-0.2355	21.6000	-0.2137
-0.2355	21.6225	-0.2182
-0.2341	21.5678	-0.1789
-0.2338	21.6123	-0.2095
-0.2335	21.6405	-0.1924
-0.2334	21.6192	-0.2182
-0.2333	21.6001	-0.1316
-0.2333	21.6139	-0.2225
-0.2333	21.6199	-0.2138
-0.2333	21.6183	-0.2268
-0.2332	21.6285	-0.1794
-0.2321	21.6065	-0.2008
-0.2315	21.6090	-0.2138
-0.2315	21.6230	-0.1534
-0.2315	21.6050	-0.2224
-0.2314	21.6048	-0.1964
-0.2314	21.6167	-0.1879
-0.2313	21.6218	-0.1620
-0.2313	21.6147	-0.1836
-0.2313	21.5981	-0.2051
-0.2312	21.6125	-0.1663
-0.2312	21.5970	-0.2093
-0.2311	21.5962	-0.2266
-0.2310	21.6157	-0.1793
-0.2310	21.5862	-0.1747
-0.2310	21.5796	-0.1703
-0.2310	21.6005	-0.2180
-0.2310	21.6065	-0.2008
-0.2308	21.6107	-0.1922
-0.2306	21.5867	-0.1488
-0.2302	21.6128	-0.1576
-0.2295	21.6133	-0.1360
-0.2294	21.6193	-0.1447
-0.2293	21.6024	-0.1705
-0.2292	21.6012	-0.1230
-0.2292	21.6082	-0.1144
-0.2291	21.6091	-0.1317
-0.2291	21.6088	-0.1403
-0.2291	21.6012	-0.1186
-0.2290	21.5815	-0.2005
-0.2289	21.5890	-0.1013
-0.2289	21.6037	-0.1748
-0.2288	21.6116	-0.1663
-0.2288	21.6067	-0.1274
-0.2288	21.5990	-0.1575
-0.2288	21.6053	-0.1489
-0.2287	21.5716	-0.2134
-0.2287	21.5735	-0.2264
-0.2287	21.6018	-0.1057
-0.2287	21.5755	-0.1099
-0.2286	21.5828	-0.1962
-0.2286	21.5717	-0.2220
-0.2286	21.5941	-0.1834
-0.2286	21.5893	-0.1791
-0.2286	21.5847	-0.1919
-0.2285	21.5738	-0.2091
-0.2285	21.5825	-0.2049
-0.2285	21.5844	-0.1876
-0.2282	21.6044	-0.1533
-0.2281	21.5999	-0.1618
-0.2275	21.5563	-0.2175
-0.2273	21.6120	-0.1317
-0.2271	21.6025	-0.1273
-0.2270	21.6015	-0.1057
-0.2269	21.5967	-0.1143
-0.2268	21.5946	-0.1532
-0.2268	21.5998	-0.1446
-0.2267	21.5535	-0.2003
-0.2267	21.5920	-0.1359
-0.2267	21.5980	-0.1230
-0.2267	21.5655	-0.1832
-0.2267	21.5617	-0.1874
-0.2267	21.5951	-0.1489
-0.2267	21.5940	-0.1014
-0.2267	21.5848	-0.1574
-0.2266	21.5542	-0.2047
-0.2266	21.5894	-0.1100
-0.2266	21.5719	-0.1703
-0.2266	21.5539	-0.0968
-0.2266	21.5850	-0.1617
-0.2266	21.5913	-0.1186
-0.2266	21.5487	-0.2089
-0.2265	21.5878	-0.1402
-0.2264	21.5789	-0.0926
-0.2264	21.5448	-0.2261
-0.2264	21.5427	-0.2217
-0.2264	21.5527	-0.1960
-0.2263	21.5523	-0.1916
-0.2262	21.5659	-0.1745
-0.2261	21.5406	-0.2130
-0.2261	21.5404	-0.2174
-0.2255	21.5617	-0.1659
-0.2252	21.5500	-0.1787
-0.2247	21.5669	-0.0926
-0.2247	21.5782	-0.1185
-0.2247	21.5852	-0.1013
-0.2246	21.5721	-0.1228
-0.2246	21.5807	-0.1272
-0.2245	21.5787	-0.1056
-0.2245	21.5738	-0.1315
-0.2245	21.5671	-0.1400
-0.2245	21.5796	-0.0970
-0.2244	21.5754	-0.1099
-0.2243	21.5634	-0.1443
-0.2242	21.5606	-0.1486
-0.2242	21.5594	-0.1529
-0.2241	21.5275	-0.2044
-0.2241	21.5543	-0.1615
-0.2241	21.5540	-0.1572
-0.2241	21.5692	-0.1142
-0.2240	21.5296	-0.1958
-0.2240	21.5457	-0.1700
-0.2240	21.5379	-0.1786
-0.2240	21.5605	-0.1357
-0.2240	21.5312	-0.1914
-0.2240	21.5275	-0.2216
-0.2240	21.5337	-0.1829
-0.2239	21.5287	-0.1872
-0.2239	21.5402	-0.1743
-0.2238	21.5526	-0.1658
-0.2237	21.5276	-0.2172
-0.2236	21.5273	-0.2000
-0.2226	21.5403	-0.1399
-0.2226	21.5616	-0.1012
-0.2223	21.5554	-0.1141
-0.2223	21.5637	-0.0969
-0.2223	21.5493	-0.1183
-0.2222	21.5450	-0.1227
-0.2221	21.5449	-0.1356
-0.2220	21.5413	-0.0925
-0.2220	21.5457	-0.1097
-0.2220	21.5361	-0.1442
-0.2219	21.5320	-0.1699
-0.2218	21.5298	-0.1613
-0.2218	21.5353	-0.1484
-0.2217	21.5455	-0.1270
-0.2217	21.5285	-0.1656
-0.2216	21.5417	-0.1313
-0.2215	21.5324	-0.1528
-0.2215	21.5472	-0.1054
-0.2213	21.5266	-0.1828
-0.2208	21.5264	-0.1742
-0.2205	21.5268	-0.1570
-0.2200	21.5298	-0.1269
-0.2199	21.5289	-0.1312
-0.2198	21.5264	-0.1355
-0.2197	21.5283	-0.1140
-0.2197	21.5372	-0.1011
-0.2196	21.5279	-0.1441
-0.2196	21.5368	-0.0968
-0.2196	21.5260	-0.1182
-0.2195	21.5286	-0.1096
-0.2194	21.5285	-0.1053
-0.2194	21.5299	-0.1226
-0.2193	21.5290	-0.1398
-0.2189	21.5285	-0.1527
-0.2176	21.5256	-0.1096
-0.2176	21.5276	-0.1010
-0.2173	21.5285	-0.0967
-0.2156	21.5261	-0.1010
