Положение X	Положение Y	Положение Z
-0.2524	21.6696	-0.1554
-0.2523	21.6691	-0.1500
-0.2522	21.6620	-0.1878
-0.2522	21.6736	-0.1988
-0.2522	21.6713	-0.1933
-0.2521	21.6677	-0.1825
-0.2520	21.6736	-0.2042
-0.2519	21.6644	-0.1174
-0.2498	21.6725	-0.1988
-0.2497	21.6694	-0.2041
-0.2497	21.6711	-0.1608
-0.2497	21.6706	-0.1717
-0.2495	21.6732	-0.1825
-0.2495	21.6716	-0.1771
-0.2494	21.6745	-0.1554
-0.2494	21.6711	-0.1338
-0.2494	21.6727	-0.1662
-0.2494	21.6716	-0.1933
-0.2493	21.6690	-0.1392
-0.2492	21.6712	-0.2095
-0.2485	21.6731	-0.1066
-0.2472	21.6715	-0.1121
-0.2471	21.6636	-0.1987
-0.2471	21.6695	-0.1337
-0.2471	21.6703	-0.1174
-0.2470	21.6630	-0.2095
-0.2470	21.6684	-0.1662
-0.2470	21.6709	-0.1608
-0.2469	21.6647	-0.2041
-0.2469	21.6748	-0.1229
-0.2469	21.6647	-0.1391
-0.2469	21.6645	-0.1554
-0.2468	21.6684	-0.1771
-0.2468	21.6715	-0.1066
-0.2467	21.6669	-0.1446
-0.2467	21.6660	-0.1716
-0.2467	21.6625	-0.1824
-0.2465	21.6634	-0.1879
-0.2464	21.6754	-0.1283
-0.2464	21.6723	-0.1012
-0.2463	21.6689	-0.1500
-0.2463	21.6670	-0.1933
-0.2445	21.6628	-0.1445
-0.2443	21.6636	-0.1391
-0.2443	21.6709	-0.1012
-0.2443	21.6701	-0.1121
-0.2442	21.6611	-0.1499
-0.2442	21.6658	-0.1337
-0.2442	21.6571	-0.2094
-0.2441	21.6667	-0.1282
-0.2441	21.6654	-0.1229
-0.2441	21.6617	-0.1770
-0.2440	21.6615	-0.1607
-0.2440	21.6607	-0.1878
-0.2440	21.6582	-0.1716
-0.2438	21.6590	-0.1986
-0.2438	21.6683	-0.1066
-0.2438	21.6648	-0.1174
-0.2437	21.6552	-0.1661
-0.2436	21.6579	-0.1824
-0.2435	21.6532	-0.2040
-0.2434	21.6592	-0.1932
-0.2433	21.6546	-0.1553
-0.2416	21.6606	-0.1011
-0.2416	21.6599	-0.1174
-0.2416	21.6489	-0.2148
-0.2416	21.6598	-0.1282
-0.2414	21.6549	-0.1445
-0.2414	21.6517	-0.1715
-0.2414	21.6541	-0.1607
-0.2414	21.6537	-0.1824
-0.2414	21.6484	-0.2039
-0.2413	21.6513	-0.1661
-0.2413	21.6594	-0.1228
-0.2413	21.6570	-0.1499
-0.2412	21.6525	-0.1769
-0.2412	21.6500	-0.1877
-0.2410	21.6498	-0.1986
-0.2410	21.6574	-0.1120
-0.2409	21.6520	-0.1932
-0.2407	21.6472	-0.2093
-0.2407	21.6565	-0.1391
-0.2407	21.6565	-0.1337
-0.2407	21.6591	-0.1066
-0.2400	21.6501	-0.1579
-0.2398	21.6507	-0.1553
-0.2394	21.6459	-0.2012
-0.2389	21.6442	-0.1985
-0.2389	21.6439	-0.2093
-0.2387	21.6479	-0.1336
-0.2387	21.6522	-0.1173
-0.2386	21.6503	-0.1390
-0.2386	21.6430	-0.2039
-0.2386	21.6486	-0.1227
-0.2385	21.6473	-0.1661
-0.2385	21.6453	-0.1606
-0.2385	21.6500	-0.1282
-0.2385	21.6521	-0.1119
-0.2385	21.6403	-0.1822
-0.2384	21.6420	-0.1877
