Положение X	Положение Y	Положение Z
-0.0277	21.6604	-0.1832
-0.0252	21.6562	-0.1832
-0.0249	21.6604	-0.2232
-0.0249	21.6585	-0.1898
-0.0249	21.6583	-0.2365
-0.0248	21.6564	-0.2498
-0.0248	21.6586	-0.1965
-0.0247	21.6525	-0.1765
-0.0246	21.6580	-0.2031
-0.0244	21.6593	-0.2165
-0.0243	21.6583	-0.2299
-0.0234	21.6509	-0.2530
-0.0222	21.6512	-0.1898
-0.0221	21.6509	-0.2364
-0.0221	21.6537	-0.2231
-0.0221	21.6506	-0.2498
-0.0219	21.6409	-0.1697
-0.0218	21.6513	-0.2298
-0.0218	21.6510	-0.2430
-0.0217	21.6537	-0.2098
-0.0217	21.6515	-0.2031
-0.0217	21.6492	-0.1831
-0.0217	21.6474	-0.1764
-0.0215	21.6506	-0.2164
-0.0215	21.6484	-0.1964
-0.0202	21.6492	-0.2130
-0.0201	21.6463	-0.2530
-0.0189	21.6409	-0.2030
-0.0184	21.6443	-0.2164
-0.0183	21.6409	-0.2497
-0.0183	21.6283	-0.1630
-0.0182	21.6408	-0.2297
-0.0182	21.6388	-0.1963
-0.0182	21.6399	-0.2096
-0.0182	21.6336	-0.1696
-0.0181	21.6403	-0.2230
-0.0180	21.6368	-0.1764
-0.0178	21.6401	-0.2363
-0.0177	21.6339	-0.1829
-0.0176	21.6351	-0.1896
-0.0174	21.6384	-0.2429
-0.0173	21.6378	-0.2529
-0.0166	21.6205	-0.1596
-0.0164	21.6307	-0.2128
-0.0155	21.6273	-0.1829
-0.0154	21.6276	-0.1896
-0.0152	21.6308	-0.2096
-0.0152	21.6300	-0.1963
-0.0152	21.6186	-0.1562
-0.0151	21.6219	-0.1629
-0.0151	21.6316	-0.2228
-0.0151	21.6308	-0.2428
-0.0148	21.6299	-0.2495
-0.0148	21.6290	-0.2362
-0.0148	21.6265	-0.1763
-0.0147	21.6298	-0.2162
-0.0147	21.6244	-0.1696
-0.0146	21.6287	-0.2295
-0.0145	21.6262	-0.2028
-0.0140	21.6240	-0.2527
-0.0139	21.6210	-0.2127
-0.0136	21.6201	-0.2261
-0.0136	21.6183	-0.1862
-0.0133	21.6241	-0.1995
-0.0133	21.6233	-0.2061
-0.0132	21.6143	-0.1927
-0.0131	21.6188	-0.2394
-0.0131	21.6199	-0.2461
-0.0131	21.6121	-0.1595
-0.0123	21.6205	-0.2095
-0.0122	21.6162	-0.1895
-0.0121	21.6203	-0.2427
-0.0121	21.6178	-0.2294
-0.0120	21.6193	-0.2227
-0.0119	21.6187	-0.1762
-0.0119	21.6148	-0.1695
-0.0118	21.6148	-0.1828
-0.0117	21.6194	-0.2161
-0.0117	21.6137	-0.1961
-0.0116	21.6181	-0.2361
-0.0115	21.6081	-0.1562
-0.0114	21.6150	-0.2027
-0.0112	21.6169	-0.2494
-0.0112	21.6096	-0.1628
-0.0109	21.6114	-0.2127
-0.0108	21.6124	-0.2393
-0.0108	21.6101	-0.2193
-0.0105	21.6056	-0.1594
-0.0102	21.6124	-0.2260
-0.0102	21.6098	-0.1861
-0.0102	21.6116	-0.2460
-0.0102	21.6055	-0.1927
-0.0101	21.6104	-0.1794
-0.0099	21.6089	-0.2525
-0.0099	21.6037	-0.1661
-0.0098	21.6054	-0.1727
-0.0097	21.6095	-0.1994
-0.0095	21.6092	-0.2326
-0.0095	21.6083	-0.2060
-0.0093	21.6092	-0.2026
-0.0087	21.5896	-0.1427
-0.0085	21.6040	-0.1960
-0.0085	21.5945	-0.1494
-0.0084	21.6059	-0.2160
-0.0083	21.6049	-0.2293
-0.0083	21.6048	-0.2359
-0.0083	21.6046	-0.2492
-0.0081	21.5978	-0.1694
-0.0081	21.6047	-0.2226
-0.0080	21.6004	-0.1628
-0.0080	21.6003	-0.1761
-0.0079	21.6056	-0.2425
-0.0079	21.6020	-0.1827
-0.0076	21.6018	-0.1926
-0.0076	21.6017	-0.2126
-0.0075	21.6015	-0.2093
-0.0075	21.6005	-0.1860
-0.0075	21.5970	-0.2192
-0.0075	21.5946	-0.1561
-0.0075	21.6018	-0.1893
-0.0074	21.6013	-0.2259
-0.0073	21.6026	-0.2326
-0.0072	21.6020	-0.2392
-0.0070	21.6027	-0.2059
-0.0069	21.5981	-0.1727
-0.0069	21.5986	-0.1993
-0.0068	21.5977	-0.1793
-0.0067	21.6018	-0.2459
-0.0067	21.5998	-0.2524
-0.0067	21.5941	-0.1660
-0.0065	21.5931	-0.1594
-0.0054	21.5950	-0.1959
-0.0054	21.5889	-0.1560
-0.0054	21.5831	-0.1427
-0.0053	21.5930	-0.2092
-0.0052	21.5955	-0.2292
-0.0052	21.5913	-0.1693
-0.0052	21.5947	-0.2424
