Положение X	Положение Y	Положение Z
-0.0246	21.6494	-0.2121
-0.0246	21.6484	-0.2358
-0.0245	21.6423	-0.1649
-0.0244	21.6473	-0.2043
-0.0243	21.6484	-0.2200
-0.0243	21.6472	-0.2279
-0.0241	21.6454	-0.1806
-0.0241	21.6436	-0.1727
-0.0240	21.6501	-0.1964
-0.0239	21.6488	-0.2437
-0.0214	21.6397	-0.1806
-0.0211	21.6429	-0.2436
-0.0210	21.6411	-0.1885
-0.0208	21.6384	-0.2357
-0.0207	21.6379	-0.2514
-0.0206	21.6367	-0.1727
-0.0206	21.6392	-0.2200
-0.0206	21.6357	-0.1648
-0.0203	21.6380	-0.2042
-0.0203	21.6373	-0.1963
-0.0202	21.6414	-0.2121
-0.0198	21.6362	-0.2278
-0.0183	21.6305	-0.2159
-0.0181	21.6308	-0.2002
-0.0178	21.6304	-0.1963
-0.0172	21.6309	-0.2199
-0.0172	21.6283	-0.1726
-0.0172	21.6302	-0.2041
-0.0171	21.6311	-0.2120
-0.0168	21.6312	-0.2435
-0.0168	21.6217	-0.1569
-0.0167	21.6244	-0.1647
-0.0164	21.6292	-0.2277
-0.0164	21.6277	-0.2356
-0.0162	21.6274	-0.1805
-0.0162	21.6255	-0.2512
-0.0158	21.6269	-0.1884
-0.0157	21.6216	-0.1608
-0.0146	21.6206	-0.2473
-0.0146	21.6186	-0.2158
-0.0143	21.6206	-0.1922
-0.0143	21.6192	-0.2079
-0.0142	21.6233	-0.2237
-0.0142	21.6226	-0.2394
-0.0142	21.6219	-0.1844
-0.0141	21.6211	-0.2001
-0.0141	21.6196	-0.1686
-0.0139	21.6180	-0.2315
-0.0130	21.6200	-0.2355
-0.0129	21.6185	-0.2040
-0.0128	21.6177	-0.2276
-0.0127	21.6168	-0.1804
-0.0126	21.6148	-0.1647
-0.0125	21.6190	-0.2433
-0.0124	21.6169	-0.1883
-0.0123	21.6148	-0.1961
-0.0121	21.6171	-0.2197
-0.0121	21.6142	-0.1725
-0.0121	21.6171	-0.2512
-0.0121	21.6159	-0.2118
-0.0119	21.6089	-0.1489
-0.0119	21.6104	-0.1568
-0.0118	21.6122	-0.1607
-0.0117	21.6182	-0.2158
-0.0110	21.6131	-0.1922
-0.0108	21.6135	-0.2472
-0.0108	21.6117	-0.2079
-0.0107	21.6146	-0.2236
-0.0107	21.6127	-0.1843
-0.0106	21.6115	-0.1882
-0.0106	21.6102	-0.1685
-0.0105	21.6124	-0.2314
-0.0105	21.6115	-0.2393
-0.0104	21.6102	-0.2000
-0.0098	21.6076	-0.1764
-0.0096	21.6070	-0.1803
-0.0095	21.6116	-0.2354
-0.0092	21.6066	-0.1646
-0.0091	21.6015	-0.1489
-0.0089	21.6022	-0.1567
-0.0089	21.6072	-0.2275
-0.0089	21.5966	-0.1410
-0.0087	21.6078	-0.1725
-0.0086	21.6068	-0.2510
-0.0085	21.6084	-0.2196
-0.0083	21.6061	-0.1960
-0.0082	21.6091	-0.2432
-0.0080	21.6041	-0.1921
-0.0078	21.6038	-0.2039
-0.0078	21.6022	-0.2117
-0.0076	21.6010	-0.1685
-0.0076	21.6019	-0.1606
-0.0074	21.6030	-0.1764
-0.0071	21.6030	-0.1999
-0.0068	21.6028	-0.2313
-0.0068	21.6023	-0.2392
-0.0068	21.6025	-0.2470
-0.0068	21.6013	-0.2078
-0.0068	21.6001	-0.2235
-0.0064	21.6008	-0.2156
-0.0060	21.5974	-0.1841
-0.0060	21.5989	-0.1960
-0.0058	21.6012	-0.2510
-0.0057	21.5994	-0.2274
-0.0055	21.5959	-0.1724
-0.0053	21.5993	-0.2196
-0.0052	21.5964	-0.2116
-0.0052	21.5955	-0.2038
-0.0051	21.5950	-0.1567
-0.0050	21.5917	-0.1488
-0.0049	21.5966	-0.1645
-0.0047	21.6000	-0.2431
-0.0047	21.5942	-0.1802
-0.0045	21.5976	-0.2352
-0.0045	21.5955	-0.1881
-0.0042	21.5874	-0.1409
-0.0036	21.5912	-0.1763
-0.0032	21.5918	-0.2391
-0.0030	21.5931	-0.2312
-0.0030	21.5948	-0.2470
-0.0029	21.5927	-0.1684
-0.0028	21.5915	-0.2077
-0.0026	21.5905	-0.2155
-0.0026	21.5870	-0.1841
-0.0026	21.5898	-0.1920
-0.0024	21.5924	-0.2234
-0.0023	21.5895	-0.1605
-0.0021	21.5883	-0.1998
-0.0017	21.5929	-0.2430
-0.0016	21.5884	-0.1880
-0.0014	21.5797	-0.1330
-0.0011	21.5814	-0.1409
-0.0011	21.5875	-0.2115
-0.0010	21.5868	-0.2037
-0.0010	21.5874	-0.2508
-0.0009	21.5856	-0.1801
-0.0008	21.5888	-0.2352
-0.0008	21.5815	-0.1487
-0.0007	21.5837	-0.1644
-0.0006	21.5866	-0.2194
-0.0006	21.5863	-0.1959
-0.0006	21.5851	-0.1723
-0.0002	21.5816	-0.1566
-0.0002	21.5814	-0.1840
-0.0001	21.5862	-0.2390
0.0001	21.5852	-0.2272
0.0002	21.5827	-0.1605
0.0003	21.5838	-0.2468
0.0004	21.5832	-0.2233
0.0005	21.5834	-0.2311
0.0007	21.5815	-0.2076
0.0008	21.5806	-0.1997
0.0009	21.5794	-0.1919
0.0010	21.5791	-0.1683
0.0010	21.5818	-0.2154
0.0018	21.5725	-0.1330
0.0021	21.5802	-0.2351
0.0022	21.5785	-0.1762
0.0023	21.5795	-0.1880
0.0024	21.5766	-0.1800
0.0026	21.5739	-0.1565
0.0027	21.5732	-0.1487
0.0028	21.5753	-0.2271
0.0028	21.5726	-0.1408
0.0030	21.5748	-0.1722
0.0031	21.5762	-0.2114
0.0031	21.5775	-0.2193
0.0031	21.5780	-0.2429
0.0032	21.5755	-0.2507
0.0034	21.5741	-0.2036
0.0035	21.5736	-0.1644
0.0036	21.5757	-0.1958
0.0039	21.5751	-0.2389
0.0041	21.5677	-0.2074
0.0042	21.5706	-0.1604
0.0042	21.5713	-0.1918
0.0042	21.5702	-0.1683
0.0044	21.5720	-0.1761
0.0045	21.5717	-0.2153
0.0045	21.5723	-0.2467
0.0049	21.5704	-0.1996
0.0049	21.5724	-0.2310
0.0049	21.5740	-0.2232
0.0056	21.5706	-0.1839
0.0063	21.5666	-0.2271
0.0063	21.5670	-0.1957
0.0063	21.5679	-0.2192
0.0064	21.5670	-0.1721
0.0064	21.5636	-0.2505
0.0064	21.5664	-0.2035
0.0067	21.5652	-0.1799
0.0067	21.5654	-0.1564
0.0068	21.5696	-0.2428
0.0070	21.5618	-0.1407
0.0070	21.5641	-0.2113
0.0070	21.5651	-0.1643
0.0072	21.5667	-0.2349
0.0076	21.5630	-0.1878
0.0079	21.5594	-0.1486
0.0079	21.5599	-0.1329
0.0080	21.5635	-0.2388
0.0081	21.5613	-0.2152
0.0083	21.5608	-0.2309
0.0083	21.5628	-0.2231
0.0085	21.5642	-0.1760
0.0087	21.5599	-0.1682
0.0087	21.5628	-0.1996
0.0088	21.5601	-0.1838
0.0090	21.5586	-0.2465
0.0091	21.5578	-0.2073
0.0091	21.5591	-0.1917
0.0091	21.5579	-0.1524
0.0092	21.5627	-0.1603
0.0101	21.5629	-0.2427
0.0105	21.5556	-0.1642
0.0106	21.5561	-0.1956
0.0106	21.5539	-0.2034
0.0106	21.5539	-0.2112
0.0106	21.5539	-0.1799
0.0106	21.5541	-0.2504
0.0107	21.5522	-0.1407
0.0108	21.5540	-0.1877
0.0109	21.5485	-0.1328
0.0109	21.5518	-0.1485
0.0110	21.5475	-0.1720
0.0113	21.5499	-0.1563
0.0113	21.5536	-0.2269
0.0114	21.5523	-0.1838
0.0115	21.5528	-0.2191
0.0116	21.5535	-0.2348
0.0120	21.5523	-0.2230
0.0120	21.5526	-0.2308
0.0121	21.5497	-0.1602
0.0124	21.5485	-0.1524
0.0124	21.5497	-0.1916
0.0124	21.5495	-0.2073
0.0126	21.5486	-0.1994
0.0127	21.5487	-0.2150
0.0128	21.5515	-0.2465
0.0130	21.5508	-0.2386
