Положение X	Положение Y	Положение Z
0.4854	21.6713	-0.1983
0.4854	21.6724	-0.1860
0.4858	21.6722	-0.2231
0.4859	21.6708	-0.1736
0.4859	21.6723	-0.2169
0.4860	21.6699	-0.1797
0.4862	21.6737	-0.2355
0.4862	21.6675	-0.2478
0.4863	21.6717	-0.2045
0.4864	21.6709	-0.2107
0.4865	21.6732	-0.1674
0.4866	21.6714	-0.2417
0.4868	21.6691	-0.2293
0.4869	21.6691	-0.1921
0.4885	21.6648	-0.2230
0.4887	21.6637	-0.1797
0.4887	21.6642	-0.1673
0.4888	21.6646	-0.1983
0.4888	21.6650	-0.2478
0.4888	21.6654	-0.2354
0.4888	21.6632	-0.1735
0.4889	21.6654	-0.2169
0.4889	21.6653	-0.1921
0.4890	21.6659	-0.2107
0.4891	21.6632	-0.1859
0.4891	21.6652	-0.2292
0.4892	21.6635	-0.2045
0.4893	21.6657	-0.2416
0.4901	21.6638	-0.1642
0.4912	21.6550	-0.1735
0.4914	21.6593	-0.2415
0.4914	21.6578	-0.1920
0.4914	21.6599	-0.2168
0.4915	21.6544	-0.1796
0.4915	21.6529	-0.2477
0.4916	21.6565	-0.2106
0.4917	21.6571	-0.2292
0.4918	21.6605	-0.1673
0.4918	21.6564	-0.1982
0.4919	21.6553	-0.2353
0.4920	21.6547	-0.1858
0.4925	21.6555	-0.2229
0.4927	21.6497	-0.2043
0.4929	21.6530	-0.1703
0.4930	21.6469	-0.1641
0.4943	21.6483	-0.1981
0.4943	21.6493	-0.1858
0.4944	21.6484	-0.2414
0.4944	21.6486	-0.1734
0.4945	21.6476	-0.2291
0.4945	21.6464	-0.2476
0.4946	21.6450	-0.1795
0.4946	21.6483	-0.2167
0.4946	21.6487	-0.2353
0.4947	21.6510	-0.2044
0.4947	21.6496	-0.2105
0.4949	21.6455	-0.2228
0.4949	21.6496	-0.1920
0.4950	21.6472	-0.1672
0.4951	21.6465	-0.1765
0.4957	21.6443	-0.2259
0.4959	21.6433	-0.1702
0.4959	21.6439	-0.2321
0.4960	21.6420	-0.2135
0.4962	21.6440	-0.2383
0.4963	21.6434	-0.1641
0.4970	21.6396	-0.2352
0.4972	21.6432	-0.2043
0.4973	21.6416	-0.1918
0.4973	21.6387	-0.1857
0.4974	21.6413	-0.2166
0.4975	21.6384	-0.2228
0.4975	21.6398	-0.2104
0.4975	21.6387	-0.1980
0.4976	21.6376	-0.2475
0.4977	21.6382	-0.1733
0.4977	21.6364	-0.1795
0.4977	21.6396	-0.2413
0.4977	21.6382	-0.2290
0.4977	21.6384	-0.1671
0.4985	21.6383	-0.1764
0.4986	21.6369	-0.2011
0.4986	21.6345	-0.1949
0.4986	21.6342	-0.2444
0.4986	21.6357	-0.2197
0.4986	21.6345	-0.1640
0.4987	21.6332	-0.1887
0.4987	21.6344	-0.2134
0.4989	21.6355	-0.2320
0.4989	21.6328	-0.2258
0.4990	21.6347	-0.2381
0.4990	21.6358	-0.2073
0.4992	21.6349	-0.1702
0.4998	21.6328	-0.2227
0.4999	21.6320	-0.1918
0.5000	21.6288	-0.2041
0.5001	21.6307	-0.1794
0.5002	21.6312	-0.2104
0.5003	21.6313	-0.2289
0.5004	21.6304	-0.1979
0.5004	21.6304	-0.1733
0.5007	21.6307	-0.2412
0.5007	21.6300	-0.1856
0.5007	21.6304	-0.2165
0.5007	21.6270	-0.2474
0.5009	21.6301	-0.2351
0.5013	21.6285	-0.1670
0.5013	21.6277	-0.2257
0.5014	21.6277	-0.2319
0.5014	21.6315	-0.1640
0.5015	21.6278	-0.1886
0.5015	21.6264	-0.1824
0.5015	21.6284	-0.2072
0.5015	21.6337	-0.1764
0.5018	21.6278	-0.2381
0.5018	21.6261	-0.2196
0.5018	21.6277	-0.2443
0.5018	21.6282	-0.2010
0.5018	21.6260	-0.1701
0.5019	21.6260	-0.1948
0.5019	21.6264	-0.2134
0.5028	21.6214	-0.1978
0.5028	21.6231	-0.2288
0.5028	21.6232	-0.2103
0.5028	21.6238	-0.1855
0.5030	21.6215	-0.2473
0.5031	21.6229	-0.1794
0.5031	21.6221	-0.2165
0.5033	21.6210	-0.2226
0.5034	21.6212	-0.1732
0.5035	21.6212	-0.2350
0.5035	21.6227	-0.1670
0.5036	21.6188	-0.2041
0.5037	21.6219	-0.1917
0.5037	21.6238	-0.2412
0.5040	21.6208	-0.1701
0.5040	21.6195	-0.2071
0.5040	21.6199	-0.2133
0.5041	21.6190	-0.2256
0.5042	21.6193	-0.2380
0.5043	21.6200	-0.2195
0.5044	21.6191	-0.1886
0.5045	21.6186	-0.1947
0.5045	21.6173	-0.2009
0.5046	21.6197	-0.1762
0.5046	21.6196	-0.1824
0.5047	21.6207	-0.1639
0.5048	21.6169	-0.2319
0.5048	21.6181	-0.2442
0.5055	21.6156	-0.2473
0.5057	21.6183	-0.1670
0.5058	21.6155	-0.2102
0.5059	21.6142	-0.1855
0.5059	21.6153	-0.2411
0.5059	21.6154	-0.1917
0.5060	21.6127	-0.1731
0.5060	21.6132	-0.2225
0.5060	21.6140	-0.1978
0.5061	21.6140	-0.2287
0.5062	21.6124	-0.2040
0.5062	21.6145	-0.2164
0.5063	21.6120	-0.1793
0.5063	21.6135	-0.1947
0.5064	21.6131	-0.2349
0.5066	21.6127	-0.1823
0.5070	21.6113	-0.1885
0.5071	21.6078	-0.1638
0.5072	21.6114	-0.2009
0.5073	21.6124	-0.2379
0.5074	21.6100	-0.2194
0.5074	21.6092	-0.2255
0.5074	21.6116	-0.2318
0.5074	21.6090	-0.2070
0.5076	21.6117	-0.1762
0.5076	21.6091	-0.2441
0.5076	21.6101	-0.2132
0.5078	21.6107	-0.1700
0.5085	21.6057	-0.2224
0.5086	21.6076	-0.1916
0.5087	21.6093	-0.1977
0.5087	21.6069	-0.1669
0.5087	21.6042	-0.1792
0.5088	21.6068	-0.2286
0.5089	21.6065	-0.2410
0.5089	21.6056	-0.2039
0.5091	21.6060	-0.2163
0.5091	21.6051	-0.2348
0.5092	21.6037	-0.2471
0.5092	21.6054	-0.1731
0.5092	21.6048	-0.2101
0.5094	21.6033	-0.1884
0.5094	21.6021	-0.1854
0.5096	21.6039	-0.2440
0.5097	21.6090	-0.1638
0.5097	21.6047	-0.2317
0.5097	21.6047	-0.1761
0.5100	21.6014	-0.1946
0.5100	21.6044	-0.2132
0.5100	21.6049	-0.2008
0.5101	21.6046	-0.2255
0.5102	21.6031	-0.2070
0.5102	21.6014	-0.1822
0.5102	21.6009	-0.2193
0.5102	21.6019	-0.1699
0.5106	21.6002	-0.2378
0.5113	21.5978	-0.1853
0.5114	21.5983	-0.2100
0.5115	21.5990	-0.2162
0.5115	21.5988	-0.1976
0.5116	21.5977	-0.2285
0.5116	21.5988	-0.2038
0.5116	21.5952	-0.1791
0.5117	21.5989	-0.2347
0.5118	21.5960	-0.2223
0.5119	21.5980	-0.1730
0.5121	21.5982	-0.1668
0.5121	21.5983	-0.2409
0.5123	21.5952	-0.2470
0.5123	21.5949	-0.2439
0.5124	21.5939	-0.1915
0.5126	21.5946	-0.2254
0.5127	21.5950	-0.1884
0.5127	21.5937	-0.2069
0.5127	21.5955	-0.2316
0.5129	21.5935	-0.1699
0.5130	21.5942	-0.2131
0.5130	21.5936	-0.2377
0.5131	21.5903	-0.1821
0.5132	21.5919	-0.2007
0.5132	21.5939	-0.2193
0.5133	21.5942	-0.1760
0.5134	21.5916	-0.1945
0.5134	21.5965	-0.1637
