Положение X	Положение Y	Положение Z
0.0917	21.6659	-0.1362
0.0952	21.6683	-0.1968
0.0954	21.6690	-0.1448
0.0958	21.6683	-0.1535
0.0958	21.6674	-0.1708
0.0959	21.6670	-0.2228
0.0960	21.6691	-0.1275
0.0963	21.6658	-0.2141
0.0963	21.6658	-0.2055
0.0963	21.6667	-0.1795
0.0966	21.6681	-0.1882
0.0967	21.6695	-0.1622
0.0996	21.6632	-0.2054
0.0999	21.6619	-0.2141
0.0999	21.6650	-0.1708
0.1001	21.6643	-0.1621
0.1001	21.6710	-0.1362
0.1003	21.6698	-0.1188
0.1004	21.6636	-0.1794
0.1007	21.6640	-0.1881
0.1007	21.6679	-0.1275
0.1008	21.6654	-0.1448
0.1009	21.6690	-0.1102
0.1010	21.6658	-0.1967
0.1011	21.6642	-0.1535
0.1012	21.6570	-0.2227
0.1033	21.6618	-0.1578
0.1040	21.6583	-0.1881
0.1042	21.6640	-0.1448
0.1043	21.6606	-0.1621
0.1044	21.6645	-0.1188
0.1046	21.6635	-0.1014
0.1046	21.6585	-0.1967
0.1047	21.6592	-0.1794
0.1049	21.6618	-0.1274
0.1049	21.6650	-0.1102
0.1051	21.6574	-0.2141
0.1051	21.6634	-0.1362
0.1052	21.6587	-0.1534
0.1052	21.6589	-0.2227
0.1054	21.6548	-0.2054
0.1056	21.6597	-0.1707
0.1076	21.6572	-0.1578
0.1079	21.6553	-0.1751
0.1084	21.6607	-0.1187
0.1085	21.6577	-0.1534
0.1085	21.6591	-0.1101
0.1085	21.6574	-0.1447
0.1086	21.6588	-0.1361
0.1087	21.6505	-0.2140
0.1087	21.6589	-0.1274
0.1088	21.6546	-0.1967
0.1088	21.6523	-0.2226
0.1089	21.6540	-0.1794
0.1090	21.6573	-0.1014
0.1091	21.6554	-0.1707
0.1091	21.6507	-0.2053
0.1094	21.6546	-0.1880
0.1094	21.6552	-0.1621
0.1109	21.6559	-0.1577
0.1117	21.6528	-0.1750
0.1118	21.6483	-0.2183
0.1118	21.6500	-0.2097
0.1118	21.6507	-0.1837
0.1119	21.6489	-0.1923
0.1119	21.6527	-0.1664
0.1120	21.6576	-0.1144
0.1121	21.6491	-0.2010
0.1123	21.6482	-0.2270
0.1124	21.6507	-0.1403
0.1124	21.6512	-0.1317
0.1124	21.6516	-0.1707
0.1128	21.6535	-0.1014
0.1128	21.6538	-0.1361
0.1129	21.6475	-0.2140
0.1131	21.6456	-0.2053
0.1131	21.6509	-0.1274
0.1132	21.6484	-0.1966
0.1132	21.6488	-0.1793
0.1133	21.6488	-0.1620
0.1135	21.6474	-0.1880
0.1137	21.6437	-0.2225
0.1140	21.6525	-0.1101
0.1144	21.6505	-0.1534
0.1144	21.6507	-0.1447
0.1145	21.6520	-0.1187
0.1153	21.6443	-0.1750
0.1153	21.6479	-0.1317
0.1156	21.6500	-0.1403
0.1157	21.6418	-0.2269
0.1157	21.6467	-0.1923
0.1160	21.6509	-0.1143
0.1160	21.6459	-0.1663
0.1160	21.6465	-0.2010
0.1160	21.6466	-0.1837
0.1160	21.6467	-0.2096
0.1162	21.6435	-0.1577
0.1162	21.6448	-0.2183
0.1163	21.6482	-0.1490
0.1167	21.6500	-0.1230
0.1169	21.6435	-0.1793
0.1169	21.6491	-0.1447
0.1170	21.6453	-0.1880
0.1172	21.6446	-0.1620
0.1173	21.6420	-0.1965
0.1173	21.6446	-0.2225
0.1174	21.6409	-0.2052
0.1176	21.6480	-0.1187
0.1178	21.6472	-0.1101
0.1180	21.6425	-0.2139
0.1181	21.6459	-0.1274
0.1182	21.6435	-0.1533
0.1183	21.6449	-0.1014
0.1185	21.6415	-0.1706
0.1188	21.6468	-0.1360
0.1195	21.6454	-0.1403
0.1198	21.6444	-0.1490
0.1199	21.6388	-0.1923
0.1199	21.6459	-0.1143
0.1201	21.6399	-0.2009
0.1201	21.6376	-0.2182
0.1201	21.6449	-0.1230
0.1202	21.6383	-0.2096
0.1205	21.6399	-0.1576
0.1205	21.6377	-0.2269
0.1208	21.6382	-0.1749
0.1208	21.6454	-0.1317
0.1211	21.6379	-0.1836
0.1211	21.6395	-0.1663
0.1213	21.6433	-0.1187
0.1213	21.6351	-0.2052
0.1214	21.6401	-0.1446
0.1214	21.6437	-0.1101
0.1214	21.6388	-0.1966
0.1217	21.6442	-0.1360
0.1217	21.6365	-0.2225
0.1217	21.6373	-0.1706
0.1218	21.6351	-0.2138
0.1219	21.6378	-0.1533
0.1221	21.6399	-0.1014
0.1221	21.6415	-0.1273
0.1225	21.6366	-0.1879
0.1226	21.6359	-0.1619
0.1231	21.6344	-0.1792
0.1236	21.6360	-0.1576
0.1239	21.6359	-0.2095
0.1240	21.6409	-0.1316
0.1242	21.6339	-0.1922
0.1242	21.6342	-0.1835
0.1242	21.6358	-0.1663
0.1245	21.6398	-0.1749
0.1248	21.6365	-0.2269
0.1248	21.6392	-0.1490
0.1250	21.6344	-0.2009
0.1250	21.6326	-0.2182
0.1252	21.6358	-0.1402
0.1254	21.6380	-0.1230
0.1255	21.6370	-0.1143
0.1255	21.6377	-0.1273
0.1255	21.6416	-0.1360
0.1256	21.6313	-0.2051
0.1257	21.6353	-0.1705
0.1257	21.6368	-0.1014
0.1257	21.6325	-0.2138
0.1259	21.6335	-0.1792
0.1260	21.6344	-0.1533
0.1264	21.6336	-0.1965
0.1265	21.6297	-0.2224
0.1266	21.6330	-0.1879
0.1269	21.6386	-0.1100
0.1269	21.6340	-0.1619
0.1269	21.6357	-0.1446
0.1271	21.6343	-0.1186
0.1281	21.6270	-0.1748
0.1283	21.6341	-0.1143
0.1283	21.6339	-0.1489
0.1285	21.6281	-0.2094
0.1286	21.6299	-0.1835
0.1286	21.6339	-0.1662
0.1288	21.6338	-0.1230
0.1288	21.6266	-0.2268
0.1288	21.6270	-0.2181
0.1288	21.6313	-0.2009
0.1290	21.6389	-0.1316
0.1292	21.6270	-0.1922
0.1292	21.6339	-0.1402
0.1295	21.6325	-0.1576
0.1297	21.6242	-0.2223
0.1297	21.6302	-0.1792
0.1299	21.6282	-0.1878
0.1302	21.6306	-0.1532
0.1303	21.6333	-0.1446
0.1304	21.6286	-0.1964
0.1305	21.6321	-0.1186
0.1306	21.6266	-0.1273
0.1306	21.6297	-0.1705
0.1307	21.6320	-0.1100
0.1307	21.6300	-0.1619
0.1307	21.6263	-0.2138
0.1311	21.6244	-0.2051
0.1311	21.6323	-0.1013
0.1312	21.6291	-0.1359
0.1313	21.6235	-0.2267
0.1322	21.6297	-0.1489
0.1323	21.6261	-0.1662
0.1324	21.6287	-0.1142
0.1329	21.6296	-0.1229
