Положение X	Положение Y	Положение Z
0.0807	21.6347	-0.1797
0.0809	21.6377	-0.1235
0.0814	21.6335	-0.1495
0.0815	21.6353	-0.1581
0.0815	21.6359	-0.1321
0.0816	21.6376	-0.1062
0.0819	21.6308	-0.2187
0.0820	21.6347	-0.1754
0.0820	21.6334	-0.1927
0.0820	21.6329	-0.2100
0.0821	21.6312	-0.1667
0.0822	21.6342	-0.1841
0.0822	21.6358	-0.1408
0.0826	21.6318	-0.2013
0.0845	21.6294	-0.1797
0.0847	21.6358	-0.1625
0.0848	21.6314	-0.2143
0.0848	21.6347	-0.1451
0.0849	21.6336	-0.1711
0.0849	21.6344	-0.1191
0.0849	21.6333	-0.1538
0.0851	21.6357	-0.1408
0.0853	21.6334	-0.1667
0.0853	21.6349	-0.1322
0.0855	21.6326	-0.2013
0.0857	21.6323	-0.1754
0.0858	21.6341	-0.1581
0.0860	21.6322	-0.2100
0.0860	21.6329	-0.1927
0.0861	21.6299	-0.2186
0.0862	21.6309	-0.1494
0.0863	21.6317	-0.1061
0.0865	21.6338	-0.1235
0.0865	21.6344	-0.1841
0.0870	21.6347	-0.1149
0.0879	21.6255	-0.1624
0.0882	21.6336	-0.1191
0.0882	21.6338	-0.1797
0.0883	21.6299	-0.2143
0.0885	21.6311	-0.1538
0.0885	21.6330	-0.1711
0.0886	21.6317	-0.2057
0.0886	21.6348	-0.1105
0.0886	21.6351	-0.1364
0.0888	21.6344	-0.1278
0.0889	21.6308	-0.1970
0.0889	21.6328	-0.1840
0.0892	21.6322	-0.1451
0.0893	21.6297	-0.2186
0.0893	21.6324	-0.1581
0.0894	21.6314	-0.1883
0.0896	21.6322	-0.1754
0.0897	21.6287	-0.2013
0.0900	21.6317	-0.1667
0.0901	21.6311	-0.2100
0.0901	21.6326	-0.1062
0.0901	21.6314	-0.1927
0.0902	21.6312	-0.1494
0.0906	21.6332	-0.1322
0.0906	21.6344	-0.1149
0.0908	21.6348	-0.1235
0.0911	21.6321	-0.1408
0.0917	21.6310	-0.2143
0.0920	21.6298	-0.1451
0.0920	21.6313	-0.1364
0.0921	21.6337	-0.1624
0.0923	21.6330	-0.1278
0.0924	21.6312	-0.1884
0.0925	21.6342	-0.1105
0.0925	21.6300	-0.1970
0.0933	21.6258	-0.1797
0.0934	21.6323	-0.1711
0.0937	21.6302	-0.1927
0.0938	21.6328	-0.1235
0.0939	21.6333	-0.1149
0.0939	21.6304	-0.1537
0.0940	21.6321	-0.1191
0.0942	21.6293	-0.2100
0.0943	21.6286	-0.1494
0.0946	21.6301	-0.1408
0.0947	21.6310	-0.1581
0.0947	21.6269	-0.2013
0.0948	21.6319	-0.1754
0.0948	21.6322	-0.1841
0.0949	21.6328	-0.1062
0.0951	21.6318	-0.1667
0.0955	21.6282	-0.2186
0.0955	21.6308	-0.1321
0.0961	21.6288	-0.1884
0.0962	21.6295	-0.1970
0.0962	21.6313	-0.1278
0.0964	21.6293	-0.1451
0.0965	21.6275	-0.2143
0.0966	21.6310	-0.1191
0.0969	21.6304	-0.1538
0.0972	21.6300	-0.1797
0.0972	21.6292	-0.1710
0.0977	21.6305	-0.1624
0.0977	21.6320	-0.1105
0.0979	21.6289	-0.1364
0.0982	21.6294	-0.1667
0.0983	21.6310	-0.1408
0.0984	21.6272	-0.1494
0.0989	21.6279	-0.1581
0.0989	21.6283	-0.1926
0.0990	21.6297	-0.1321
0.0991	21.6264	-0.2013
0.0993	21.6332	-0.1062
0.0994	21.6316	-0.1235
0.0997	21.6267	-0.2185
0.0998	21.6279	-0.1754
0.0998	21.6257	-0.2099
0.0999	21.6308	-0.1148
