Положение X	Положение Y	Положение Z
0.0850	21.6659	-0.0985
0.0851	21.6610	-0.1851
0.0854	21.6604	-0.1418
0.0857	21.6617	-0.1591
0.0857	21.6618	-0.1072
0.0858	21.6612	-0.1505
0.0860	21.6624	-0.1158
0.0861	21.6622	-0.1332
0.0863	21.6635	-0.1245
0.0889	21.6570	-0.1850
0.0890	21.6608	-0.1331
0.0891	21.6603	-0.1245
0.0892	21.6574	-0.2024
0.0894	21.6555	-0.2197
0.0895	21.6620	-0.0985
0.0895	21.6574	-0.1937
0.0896	21.6596	-0.1071
0.0896	21.6581	-0.1678
0.0897	21.6597	-0.1418
0.0899	21.6559	-0.1763
0.0901	21.6594	-0.1158
0.0903	21.6555	-0.2110
0.0904	21.6603	-0.1591
0.0905	21.6585	-0.1504
0.0923	21.6586	-0.1158
0.0933	21.6582	-0.1071
0.0933	21.6528	-0.2023
0.0934	21.6548	-0.1937
0.0936	21.6565	-0.1244
0.0936	21.6554	-0.1417
0.0937	21.6540	-0.1678
0.0937	21.6575	-0.1590
0.0937	21.6581	-0.0985
0.0938	21.6531	-0.1763
0.0939	21.6510	-0.2110
0.0940	21.6577	-0.1504
0.0941	21.6566	-0.1331
0.0943	21.6518	-0.2197
0.0946	21.6557	-0.1850
0.0964	21.6491	-0.2110
0.0966	21.6502	-0.1634
0.0970	21.6503	-0.1893
0.0972	21.6504	-0.1677
0.0978	21.6503	-0.1503
0.0979	21.6535	-0.1590
0.0979	21.6568	-0.0985
0.0980	21.6499	-0.1850
0.0980	21.6478	-0.2196
0.0980	21.6498	-0.1763
0.0983	21.6529	-0.1417
0.0983	21.6522	-0.1157
0.0984	21.6545	-0.1071
0.0986	21.6494	-0.1937
0.0990	21.6542	-0.1331
0.0991	21.6487	-0.2023
0.0994	21.6513	-0.1244
0.1006	21.6482	-0.1634
0.1008	21.6454	-0.1980
0.1009	21.6463	-0.2066
0.1009	21.6470	-0.1807
0.1009	21.6507	-0.1547
0.1009	21.6477	-0.1720
0.1010	21.6455	-0.2153
0.1011	21.6480	-0.1893
0.1012	21.6511	-0.1027
0.1013	21.6483	-0.1374
0.1014	21.6464	-0.1460
0.1014	21.6505	-0.1417
0.1014	21.6507	-0.1114
0.1016	21.6494	-0.1244
0.1017	21.6485	-0.1850
0.1018	21.6448	-0.2196
0.1020	21.6499	-0.1331
0.1022	21.6471	-0.1763
0.1025	21.6503	-0.1071
0.1025	21.6505	-0.1590
0.1025	21.6457	-0.1677
0.1027	21.6437	-0.2023
0.1029	21.6490	-0.1158
0.1031	21.6442	-0.2110
0.1031	21.6474	-0.1937
0.1032	21.6467	-0.1504
0.1032	21.6479	-0.0984
0.1043	21.6435	-0.1893
0.1044	21.6442	-0.1980
0.1045	21.6470	-0.1547
0.1047	21.6472	-0.1720
0.1048	21.6441	-0.2153
0.1048	21.6463	-0.1634
0.1051	21.6451	-0.1807
0.1051	21.6465	-0.1114
0.1054	21.6479	-0.1201
0.1055	21.6467	-0.1027
0.1056	21.6459	-0.1460
0.1059	21.6481	-0.1287
0.1059	21.6421	-0.2066
0.1061	21.6470	-0.1590
0.1061	21.6470	-0.1244
0.1062	21.6431	-0.1374
0.1063	21.6470	-0.1071
0.1064	21.6440	-0.1157
0.1064	21.6431	-0.1763
0.1065	21.6419	-0.2022
0.1065	21.6431	-0.1936
0.1068	21.6461	-0.1331
0.1069	21.6453	-0.0984
0.1069	21.6466	-0.1503
0.1070	21.6398	-0.2109
0.1073	21.6404	-0.1849
0.1075	21.6416	-0.1676
0.1075	21.6439	-0.1417
0.1076	21.6423	-0.2196
0.1084	21.6403	-0.1720
0.1088	21.6427	-0.1460
0.1088	21.6397	-0.1806
0.1090	21.6419	-0.1200
0.1090	21.6434	-0.1114
0.1092	21.6392	-0.2066
0.1093	21.6381	-0.2152
0.1094	21.6405	-0.1373
0.1095	21.6413	-0.1633
0.1095	21.6426	-0.1286
0.1096	21.6426	-0.1027
0.1102	21.6405	-0.1936
0.1102	21.6402	-0.1892
0.1102	21.6411	-0.1546
0.1102	21.6404	-0.1762
0.1103	21.6378	-0.2022
0.1105	21.6369	-0.2195
0.1107	21.6455	-0.1417
0.1108	21.6431	-0.1157
0.1108	21.6405	-0.1503
0.1108	21.6425	-0.1589
0.1108	21.6467	-0.0984
0.1109	21.6415	-0.1980
0.1109	21.6381	-0.1849
0.1111	21.6387	-0.2108
0.1111	21.6414	-0.1330
0.1113	21.6425	-0.1071
0.1115	21.6388	-0.1676
