Положение X	Положение Y	Положение Z
-0.0098	21.6481	-0.2221
-0.0092	21.6302	-0.2449
-0.0012	21.6507	-0.2394
-0.0012	21.6476	-0.1758
-0.0011	21.6504	-0.2336
-0.0011	21.6446	-0.2451
-0.0011	21.6508	-0.2278
-0.0008	21.6503	-0.1817
-0.0002	21.6502	-0.2105
0.0017	21.6390	-0.1873
0.0018	21.6381	-0.2335
0.0018	21.6338	-0.2450
0.0018	21.6381	-0.1816
0.0018	21.6382	-0.2392
0.0018	21.6428	-0.1989
0.0019	21.6397	-0.2104
0.0020	21.6394	-0.2162
0.0020	21.6395	-0.2220
0.0021	21.6371	-0.2046
0.0021	21.6389	-0.1931
0.0022	21.6355	-0.2277
0.0023	21.6354	-0.1757
0.0042	21.6282	-0.2103
0.0044	21.6212	-0.1699
0.0049	21.6213	-0.1756
0.0049	21.6246	-0.2276
0.0050	21.6204	-0.1872
0.0050	21.6210	-0.1987
0.0050	21.6212	-0.1929
0.0050	21.6204	-0.1814
0.0050	21.6212	-0.2045
0.0050	21.6240	-0.2160
0.0052	21.6206	-0.2333
0.0052	21.6238	-0.2218
0.0053	21.6224	-0.2391
0.0056	21.6172	-0.2448
0.0074	21.6052	-0.1755
0.0074	21.6059	-0.1698
0.0075	21.6094	-0.2389
0.0075	21.6061	-0.1870
0.0076	21.6073	-0.2274
0.0076	21.6060	-0.1986
0.0076	21.6068	-0.2216
0.0076	21.6093	-0.2332
0.0077	21.5986	-0.1582
0.0078	21.6051	-0.1813
0.0078	21.6062	-0.2159
0.0081	21.6007	-0.2101
0.0081	21.6014	-0.1928
0.0081	21.6004	-0.2446
0.0082	21.5931	-0.1523
0.0084	21.5992	-0.2043
0.0090	21.5950	-0.1841
0.0090	21.5976	-0.2417
0.0090	21.5962	-0.1956
0.0092	21.5977	-0.2302
0.0093	21.5903	-0.2473
0.0093	21.5947	-0.2243
0.0094	21.5953	-0.2013
0.0095	21.5976	-0.2331
0.0099	21.5927	-0.1869
0.0102	21.5780	-0.1465
0.0102	21.5898	-0.1812
0.0103	21.5895	-0.2387
0.0103	21.5873	-0.1984
0.0103	21.5917	-0.2215
0.0105	21.5888	-0.2157
0.0106	21.5814	-0.1522
0.0106	21.5852	-0.2099
0.0108	21.5848	-0.1581
0.0110	21.5849	-0.2444
0.0111	21.5821	-0.1753
0.0111	21.5896	-0.2272
0.0113	21.5810	-0.1696
0.0118	21.5760	-0.1609
0.0118	21.5780	-0.2012
0.0118	21.5784	-0.1897
0.0119	21.5729	-0.2471
0.0119	21.5776	-0.1954
0.0120	21.5780	-0.2242
0.0120	21.5751	-0.1839
0.0120	21.5775	-0.2357
0.0120	21.5777	-0.2040
0.0120	21.5799	-0.1926
0.0123	21.5735	-0.2414
0.0124	21.5717	-0.2299
0.0130	21.5707	-0.2098
0.0130	21.5685	-0.1752
0.0130	21.5695	-0.2442
0.0132	21.5610	-0.1406
0.0132	21.5656	-0.1522
0.0133	21.5706	-0.1695
0.0133	21.5713	-0.1983
0.0134	21.5705	-0.1867
0.0134	21.5674	-0.2270
0.0135	21.5690	-0.1810
0.0135	21.5605	-0.1464
0.0135	21.5679	-0.1580
0.0135	21.5687	-0.2040
0.0136	21.5728	-0.2328
0.0137	21.5700	-0.2385
0.0137	21.5681	-0.2154
0.0140	21.5655	-0.1924
0.0140	21.5669	-0.2212
0.0141	21.5611	-0.1780
0.0141	21.5616	-0.2413
0.0143	21.5563	-0.2298
0.0144	21.5579	-0.2470
0.0145	21.5567	-0.1837
0.0145	21.5573	-0.1952
0.0147	21.5571	-0.2355
0.0147	21.5528	-0.1607
0.0148	21.5539	-0.1895
0.0149	21.5537	-0.2239
0.0150	21.5534	-0.2009
0.0159	21.5539	-0.2211
0.0160	21.5476	-0.1348
0.0160	21.5498	-0.1693
0.0160	21.5518	-0.1866
0.0160	21.5505	-0.1981
0.0160	21.5562	-0.2326
0.0161	21.5491	-0.1923
0.0161	21.5505	-0.2038
0.0161	21.5480	-0.2268
0.0161	21.5507	-0.1808
0.0162	21.5563	-0.2383
0.0162	21.5463	-0.1463
0.0163	21.5518	-0.2153
0.0163	21.5548	-0.2441
0.0166	21.5479	-0.1521
0.0166	21.5473	-0.1578
0.0169	21.5446	-0.1405
0.0169	21.5490	-0.2096
0.0171	21.5458	-0.2354
0.0173	21.5473	-0.2469
0.0175	21.5462	-0.2411
