Положение X	Положение Y	Положение Z
0.4869	21.6663	-0.1982
0.4871	21.6660	-0.1916
0.4874	21.6667	-0.1782
0.4878	21.6643	-0.1715
0.4878	21.6662	-0.2182
0.4878	21.6649	-0.2115
0.4898	21.6573	-0.1581
0.4898	21.6607	-0.2448
0.4901	21.6598	-0.1981
0.4903	21.6583	-0.1781
0.4903	21.6571	-0.1915
0.4903	21.6605	-0.2315
0.4904	21.6586	-0.2382
0.4904	21.6567	-0.1715
0.4905	21.6609	-0.2115
0.4906	21.6592	-0.1648
0.4907	21.6580	-0.2181
0.4909	21.6565	-0.2248
0.4909	21.6591	-0.2048
0.4912	21.6559	-0.1848
0.4916	21.6550	-0.1681
0.4919	21.6562	-0.2448
0.4921	21.6547	-0.1748
0.4931	21.6500	-0.1647
0.4931	21.6511	-0.1714
0.4933	21.6519	-0.2181
0.4933	21.6506	-0.1847
0.4934	21.6498	-0.2113
0.4936	21.6511	-0.2381
0.4936	21.6476	-0.2047
0.4937	21.6506	-0.2247
0.4938	21.6482	-0.1981
0.4938	21.6491	-0.2313
0.4939	21.6477	-0.1781
0.4939	21.6468	-0.1581
0.4940	21.6466	-0.1914
0.4944	21.6469	-0.1747
0.4950	21.6469	-0.1680
0.4951	21.6433	-0.2280
0.4952	21.6452	-0.2413
0.4952	21.6468	-0.2146
0.4952	21.6457	-0.2080
0.4952	21.6458	-0.1947
0.4956	21.6435	-0.2346
0.4960	21.6426	-0.2446
0.4961	21.6424	-0.2246
0.4961	21.6427	-0.2046
0.4962	21.6438	-0.1714
0.4964	21.6403	-0.1846
0.4964	21.6437	-0.1747
0.4965	21.6423	-0.2313
0.4966	21.6417	-0.1980
0.4969	21.6405	-0.1913
0.4969	21.6395	-0.1780
0.4970	21.6395	-0.1646
0.4971	21.6459	-0.1580
0.4971	21.6387	-0.2179
0.4972	21.6392	-0.2379
0.4973	21.6405	-0.2346
0.4974	21.6385	-0.2112
0.4977	21.6394	-0.1680
0.4980	21.6362	-0.2412
0.4980	21.6368	-0.2013
0.4980	21.6388	-0.2145
0.4981	21.6374	-0.2079
0.4981	21.6372	-0.1946
0.4981	21.6403	-0.2279
0.4982	21.6378	-0.2212
0.4982	21.6347	-0.1879
0.4988	21.6342	-0.2445
0.4989	21.6323	-0.2312
0.4994	21.6357	-0.1579
0.4994	21.6359	-0.1746
0.4994	21.6331	-0.1979
0.4995	21.6316	-0.2112
0.4996	21.6308	-0.2179
0.4999	21.6311	-0.1913
0.4999	21.6315	-0.2379
0.5000	21.6307	-0.2045
0.5001	21.6295	-0.1845
0.5003	21.6294	-0.2278
0.5003	21.6307	-0.1779
0.5003	21.6285	-0.2245
0.5003	21.6341	-0.1646
0.5005	21.6317	-0.1713
0.5005	21.6322	-0.1679
0.5006	21.6306	-0.2344
0.5006	21.6315	-0.2079
0.5010	21.6303	-0.2411
0.5012	21.6269	-0.1945
0.5012	21.6289	-0.2012
0.5013	21.6275	-0.1879
0.5013	21.6282	-0.2145
0.5016	21.6265	-0.2211
0.5017	21.6260	-0.2445
0.5025	21.6235	-0.2178
0.5025	21.6232	-0.2111
0.5025	21.6265	-0.1645
0.5027	21.6248	-0.1845
0.5028	21.6240	-0.1711
0.5028	21.6243	-0.1912
0.5028	21.6220	-0.2377
0.5029	21.6197	-0.1579
0.5029	21.6228	-0.1978
0.5032	21.6225	-0.2045
0.5032	21.6219	-0.2311
0.5033	21.6208	-0.2244
0.5035	21.6192	-0.2011
0.5037	21.6222	-0.1745
0.5037	21.6221	-0.1878
0.5039	21.6210	-0.2410
0.5040	21.6191	-0.2144
0.5040	21.6189	-0.2210
0.5042	21.6175	-0.2077
0.5044	21.6197	-0.2277
0.5044	21.6184	-0.1778
0.5044	21.6186	-0.1678
0.5045	21.6174	-0.1944
0.5046	21.6200	-0.2344
0.5053	21.6154	-0.2244
0.5053	21.6145	-0.2443
0.5055	21.6152	-0.1844
0.5055	21.6165	-0.1712
0.5056	21.6159	-0.2044
0.5057	21.6156	-0.1911
0.5057	21.6138	-0.2310
0.5058	21.6099	-0.1644
0.5060	21.6144	-0.1978
0.5062	21.6135	-0.1578
0.5063	21.6120	-0.2110
0.5063	21.6150	-0.2377
0.5065	21.6118	-0.1778
0.5065	21.6123	-0.2177
0.5068	21.6108	-0.1944
0.5068	21.6125	-0.2409
0.5068	21.6115	-0.1744
0.5071	21.6125	-0.2343
0.5072	21.6106	-0.2143
0.5073	21.6126	-0.1678
0.5073	21.6095	-0.2077
0.5074	21.6095	-0.2010
0.5074	21.6111	-0.1877
0.5075	21.6114	-0.2210
0.5075	21.6104	-0.2276
0.5075	21.6085	-0.1810
0.5085	21.6057	-0.2309
0.5086	21.6051	-0.1976
0.5088	21.6115	-0.1578
0.5089	21.6058	-0.1910
0.5089	21.6047	-0.2109
0.5090	21.6038	-0.1777
0.5091	21.6042	-0.2176
0.5091	21.6050	-0.2376
0.5092	21.6046	-0.1710
0.5092	21.6066	-0.1644
0.5092	21.6037	-0.2076
0.5092	21.6040	-0.2043
0.5093	21.6047	-0.2243
0.5096	21.6049	-0.2276
0.5098	21.6042	-0.2409
0.5099	21.6032	-0.2209
0.5099	21.6079	-0.1844
0.5101	21.6058	-0.1877
0.5101	21.6006	-0.1677
0.5101	21.6006	-0.1809
0.5101	21.6013	-0.2142
0.5101	21.6015	-0.1743
0.5102	21.6050	-0.2342
0.5105	21.6006	-0.1943
0.5107	21.6012	-0.2009
0.5117	21.5982	-0.1643
0.5118	21.5949	-0.1842
0.5119	21.5966	-0.2175
0.5119	21.5967	-0.2108
0.5120	21.5971	-0.2042
0.5120	21.5963	-0.1776
0.5121	21.5973	-0.2375
0.5122	21.5910	-0.1576
0.5122	21.5956	-0.2242
0.5123	21.5956	-0.1743
0.5125	21.5946	-0.1709
0.5125	21.5933	-0.1975
0.5125	21.5939	-0.2308
0.5126	21.5967	-0.1876
0.5127	21.5948	-0.1909
0.5130	21.5931	-0.1809
0.5132	21.5918	-0.2008
0.5133	21.5912	-0.2141
0.5133	21.5928	-0.2208
0.5136	21.5928	-0.2407
0.5137	21.5916	-0.2075
0.5137	21.5918	-0.1942
0.5138	21.5945	-0.1676
0.5138	21.5902	-0.2341
0.5138	21.5910	-0.2274
0.5146	21.5950	-0.1577
0.5147	21.5893	-0.2241
0.5148	21.5867	-0.2041
0.5148	21.5856	-0.1842
0.5149	21.5870	-0.1909
0.5149	21.5861	-0.2307
0.5150	21.5890	-0.2374
0.5151	21.5873	-0.1709
0.5152	21.5848	-0.1975
0.5152	21.5859	-0.2107
0.5152	21.5876	-0.1776
0.5154	21.5865	-0.2174
0.5155	21.5842	-0.1642
0.5159	21.5845	-0.1941
0.5162	21.5840	-0.1675
0.5163	21.5840	-0.2339
0.5163	21.5849	-0.1742
0.5163	21.5841	-0.2273
0.5164	21.5849	-0.2207
0.5164	21.5839	-0.2140
0.5165	21.5830	-0.2008
0.5165	21.5835	-0.1875
0.5166	21.5830	-0.1808
0.5167	21.5839	-0.2406
0.5168	21.5816	-0.2074
0.5176	21.5790	-0.2306
0.5177	21.5807	-0.2373
0.5178	21.5763	-0.2106
0.5179	21.5801	-0.2174
0.5180	21.5811	-0.1975
0.5180	21.5819	-0.1576
0.5181	21.5773	-0.1908
0.5182	21.5786	-0.1708
0.5185	21.5772	-0.1642
0.5187	21.5772	-0.2040
0.5188	21.5755	-0.2240
0.5188	21.5736	-0.1775
0.5190	21.5815	-0.1841
0.5191	21.5748	-0.2272
0.5191	21.5756	-0.2339
0.5191	21.5758	-0.2073
0.5192	21.5756	-0.1741
0.5193	21.5746	-0.2206
0.5193	21.5783	-0.2406
0.5194	21.5744	-0.1807
0.5194	21.5759	-0.1675
0.5195	21.5736	-0.2139
0.5196	21.5749	-0.1940
0.5197	21.5736	-0.1874
0.5198	21.5737	-0.2007
0.5207	21.5717	-0.2173
0.5209	21.5699	-0.2040
0.5209	21.5707	-0.2106
0.5209	21.5666	-0.1641
0.5212	21.5703	-0.1707
0.5212	21.5677	-0.2238
0.5214	21.5681	-0.1840
0.5216	21.5670	-0.1774
0.5218	21.5638	-0.1973
0.5219	21.5640	-0.1574
0.5219	21.5673	-0.2305
0.5220	21.5656	-0.1907
0.5220	21.5680	-0.1874
0.5221	21.5654	-0.2138
0.5221	21.5655	-0.2006
0.5221	21.5688	-0.2372
0.5221	21.5647	-0.1740
0.5222	21.5654	-0.1806
0.5225	21.5643	-0.2205
0.5227	21.5644	-0.2072
0.5227	21.5669	-0.2404
0.5228	21.5643	-0.1940
0.5230	21.5626	-0.2271
0.5232	21.5647	-0.1674
0.5237	21.5624	-0.2338
0.5237	21.5598	-0.2238
0.5237	21.5628	-0.1707
0.5240	21.5600	-0.2039
0.5241	21.5586	-0.1574
0.5241	21.5595	-0.1839
0.5242	21.5596	-0.1740
0.5243	21.5591	-0.2304
0.5245	21.5593	-0.1973
0.5245	21.5594	-0.1906
0.5246	21.5590	-0.1640
0.5247	21.5584	-0.2105
0.5247	21.5593	-0.2371
0.5248	21.5588	-0.2171
0.5251	21.5593	-0.1939
0.5255	21.5568	-0.2337
0.5256	21.5520	-0.2071
0.5256	21.5567	-0.2270
0.5257	21.5571	-0.2204
0.5257	21.5584	-0.2138
0.5257	21.5551	-0.1673
0.5258	21.5545	-0.1806
0.5259	21.5562	-0.2403
0.5259	21.5542	-0.1773
0.5259	21.5543	-0.2005
0.5260	21.5557	-0.1873
0.5268	21.5519	-0.2303
0.5270	21.5492	-0.1640
0.5270	21.5521	-0.2370
0.5272	21.5518	-0.1972
0.5273	21.5529	-0.1574
0.5274	21.5523	-0.2171
0.5274	21.5491	-0.1773
0.5276	21.5493	-0.1839
0.5276	21.5480	-0.2237
0.5277	21.5497	-0.2038
0.5277	21.5483	-0.2104
0.5278	21.5497	-0.1706
0.5281	21.5498	-0.1673
0.5281	21.5489	-0.1905
0.5281	21.5499	-0.2203
0.5283	21.5494	-0.2071
0.5284	21.5460	-0.2336
0.5285	21.5486	-0.1739
0.5287	21.5467	-0.2402
0.5287	21.5470	-0.2270
0.5288	21.5483	-0.1872
0.5288	21.5490	-0.1938
0.5289	21.5442	-0.1805
0.5291	21.5481	-0.2137
0.5292	21.5471	-0.2005
0.5300	21.5420	-0.2236
0.5301	21.5386	-0.1639
0.5301	21.5419	-0.1838
0.5302	21.5409	-0.2103
0.5303	21.5428	-0.2037
0.5303	21.5424	-0.2170
0.5307	21.5405	-0.2369
0.5308	21.5412	-0.1772
0.5308	21.5415	-0.1971
0.5309	21.5405	-0.2302
0.5310	21.5430	-0.1573
0.5310	21.5409	-0.1706
0.5310	21.5409	-0.1738
0.5312	21.5424	-0.1872
0.5314	21.5379	-0.1804
0.5315	21.5388	-0.2004
0.5316	21.5386	-0.2401
0.5316	21.5391	-0.2136
0.5318	21.5404	-0.2202
0.5320	21.5370	-0.1672
0.5320	21.5404	-0.2070
0.5320	21.5385	-0.2269
0.5321	21.5364	-0.1904
0.5323	21.5370	-0.1937
0.5324	21.5350	-0.2335
0.5330	21.5339	-0.2235
0.5332	21.5337	-0.2036
0.5332	21.5378	-0.1573
0.5332	21.5340	-0.1970
0.5333	21.5316	-0.1837
0.5334	21.5339	-0.1705
0.5336	21.5318	-0.2368
0.5336	21.5322	-0.2102
0.5336	21.5316	-0.2301
0.5338	21.5268	-0.1638
0.5339	21.5289	-0.2168
0.5340	21.5288	-0.1904
0.5341	21.5285	-0.1771
0.5343	21.5324	-0.1937
0.5346	21.5288	-0.2334
0.5346	21.5297	-0.2400
0.5346	21.5297	-0.2268
0.5348	21.5294	-0.1737
0.5349	21.5289	-0.2135
0.5350	21.5258	-0.2003
0.5350	21.5230	-0.1803
0.5350	21.5288	-0.1671
0.5351	21.5270	-0.2201
0.5352	21.5273	-0.2068
0.5352	21.5289	-0.1870
0.5353	21.5215	-0.2300
0.5359	21.5217	-0.2367
0.5359	21.5223	-0.1969
0.5362	21.5223	-0.1637
0.5362	21.5231	-0.1572
0.5362	21.5201	-0.2168
0.5366	21.5233	-0.1704
0.5367	21.5183	-0.1903
0.5367	21.5191	-0.1836
0.5368	21.5190	-0.2101
0.5371	21.5232	-0.1671
0.5371	21.5193	-0.2234
0.5372	21.5226	-0.1737
0.5374	21.5212	-0.2267
0.5375	21.5211	-0.2200
0.5375	21.5211	-0.2399
0.5376	21.5202	-0.2068
0.5376	21.5194	-0.1803
0.5377	21.5210	-0.2333
0.5379	21.5190	-0.1935
0.5379	21.5195	-0.2002
0.5380	21.5206	-0.2134
0.5381	21.5202	-0.1870
