Положение X	Положение Y	Положение Z
0.4680	21.6624	-0.1871
0.4680	21.6623	-0.1799
0.4682	21.6625	-0.2016
0.4683	21.6628	-0.2377
0.4703	21.6592	-0.1691
0.4707	21.6581	-0.1618
0.4707	21.6583	-0.1763
0.4708	21.6592	-0.2304
0.4709	21.6582	-0.2088
0.4710	21.6583	-0.1942
0.4710	21.6583	-0.1654
0.4710	21.6581	-0.1871
0.4711	21.6576	-0.2015
0.4713	21.6602	-0.1582
0.4713	21.6571	-0.1798
0.4713	21.6607	-0.2232
0.4716	21.6582	-0.2376
0.4718	21.6585	-0.2160
0.4720	21.6573	-0.1726
0.4737	21.6481	-0.1617
0.4738	21.6537	-0.1690
0.4743	21.6547	-0.1835
0.4743	21.6540	-0.2051
0.4743	21.6522	-0.1979
0.4744	21.6542	-0.2340
0.4744	21.6561	-0.1763
0.4745	21.6535	-0.1798
0.4746	21.6541	-0.2015
0.4746	21.6532	-0.1726
0.4747	21.6535	-0.2376
0.4748	21.6535	-0.2231
0.4749	21.6540	-0.2087
0.4750	21.6543	-0.1870
0.4753	21.6535	-0.2159
0.4753	21.6503	-0.1654
0.4754	21.6548	-0.1581
0.4754	21.6519	-0.1942
0.4754	21.6545	-0.2303
0.4768	21.6500	-0.1978
0.4770	21.6505	-0.1618
0.4770	21.6500	-0.1690
0.4773	21.6500	-0.2339
0.4774	21.6505	-0.2051
0.4774	21.6492	-0.2266
0.4774	21.6507	-0.2195
0.4774	21.6488	-0.1834
0.4775	21.6492	-0.2123
0.4777	21.6503	-0.1762
0.4777	21.6471	-0.2411
0.4778	21.6489	-0.1798
0.4778	21.6488	-0.1906
0.4780	21.6488	-0.2231
0.4780	21.6504	-0.2159
0.4783	21.6498	-0.1725
0.4783	21.6478	-0.2087
0.4786	21.6465	-0.1870
0.4786	21.6481	-0.1942
0.4787	21.6472	-0.2014
0.4787	21.6475	-0.2375
0.4787	21.6479	-0.2302
0.4788	21.6498	-0.1654
0.4792	21.6475	-0.1581
