Положение X	Положение Y	Положение Z
0.5038	21.6434	-0.2206
0.5039	21.6321	-0.1704
0.5039	21.6431	-0.2069
0.5040	21.6360	-0.1658
0.5040	21.6408	-0.2479
0.5040	21.6420	-0.2024
0.5041	21.6457	-0.2161
0.5041	21.6408	-0.1796
0.5041	21.6321	-0.1613
0.5042	21.6406	-0.2115
0.5042	21.6393	-0.1932
0.5042	21.6444	-0.2434
0.5043	21.6428	-0.2251
0.5043	21.6409	-0.1978
0.5043	21.6398	-0.1886
0.5044	21.6434	-0.2343
0.5044	21.6421	-0.1841
0.5044	21.6441	-0.2297
0.5051	21.6406	-0.2388
0.5052	21.6363	-0.1749
0.5057	21.6211	-0.1612
0.5057	21.6299	-0.1977
0.5058	21.6284	-0.1885
0.5059	21.6344	-0.2341
0.5059	21.6307	-0.1931
0.5059	21.6107	-0.1565
0.5059	21.6308	-0.1840
0.5060	21.6286	-0.1795
0.5060	21.6294	-0.2159
0.5061	21.6290	-0.2205
0.5062	21.6304	-0.1658
0.5062	21.6324	-0.2433
0.5062	21.6311	-0.2387
0.5062	21.6311	-0.2250
0.5063	21.6302	-0.2296
0.5063	21.6267	-0.2022
0.5063	21.6316	-0.1703
0.5063	21.6282	-0.2478
0.5064	21.6294	-0.1749
0.5064	21.6262	-0.2113
0.5065	21.6253	-0.2068
0.5075	21.6249	-0.1657
0.5077	21.6125	-0.2021
0.5077	21.6087	-0.1611
0.5078	21.5995	-0.1565
0.5078	21.6128	-0.2066
0.5079	21.6175	-0.1702
0.5079	21.6121	-0.1884
0.5079	21.6110	-0.2202
0.5079	21.6116	-0.1929
0.5079	21.6118	-0.1975
0.5079	21.6141	-0.2294
0.5079	21.6170	-0.2477
0.5080	21.6194	-0.2431
0.5080	21.6083	-0.1838
0.5080	21.6105	-0.1747
0.5081	21.6195	-0.2340
0.5084	21.6069	-0.2157
0.5086	21.6035	-0.1793
0.5087	21.6024	-0.2111
0.5089	21.6029	-0.2383
0.5089	21.6004	-0.2247
0.5095	21.5938	-0.2065
0.5096	21.5936	-0.2201
0.5096	21.5906	-0.2019
0.5097	21.5801	-0.1609
0.5097	21.5933	-0.1564
0.5097	21.5920	-0.2155
0.5098	21.5952	-0.1701
0.5098	21.5908	-0.2246
0.5098	21.5866	-0.1791
0.5098	21.5954	-0.2383
0.5098	21.5904	-0.2292
0.5098	21.5950	-0.2428
0.5099	21.5939	-0.2474
0.5100	21.5844	-0.1836
0.5100	21.5851	-0.1745
0.5100	21.5876	-0.2337
0.5101	21.5949	-0.1655
0.5101	21.5820	-0.1881
0.5101	21.5812	-0.1927
0.5103	21.5816	-0.2109
0.5104	21.5777	-0.1972
0.5111	21.5707	-0.2153
0.5112	21.5662	-0.1608
0.5112	21.5691	-0.1971
0.5112	21.5675	-0.1926
0.5112	21.5640	-0.1812
0.5113	21.5604	-0.1562
